,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.6111111111111116
train tissue 1,0.0,49.999999999999986,0.0,0.5584975369458127
train tissue 2,0.0,50.0,0.0,0.49255952380952406
train tissue 3,0.0,50.000000000000014,0.0,0.5806122448979592
train tissue 4,0.0,50.00000000000002,0.0,0.5249011857707511
train tissue 5,0.0,50.000000000000014,0.0,0.3096153846153849
train tissue 6,0.0,50.0,0.0,0.5036630036630039
train tissue 7,0.0,50.00000000000002,0.0,0.5210263720598718
train tissue 8,0.0,49.999999999999986,0.0,0.5624999999999997
train tissue 9,0.0,50.0,0.0,0.5148437499999999
train tissue 10,0.0,50.00000000000002,0.0,0.4676724137931034
train tissue 11,0.0,50.000000000000014,0.0,0.4993796526054592
train tissue 12,0.0,49.999999999999986,0.0,0.4554030874785593
train tissue 13,0.0,50.0,0.0,0.5797101449275364
train tissue 14,0.0,50.00000000000002,0.0,0.3861892583120205
train tissue 15,0.0,50.00000000000002,0.0,0.6285714285714286
train tissue 16,0.0,49.999999999999986,0.0,0.5934065934065931
train tissue 17,0.0,50.0,0.0,0.47966339410939696
train tissue 18,0.0,50.0,0.0,0.6133578431372549
train mean,0.0,50.00000000000001,0.0,0.5201412594323562
train std,0.0,1.3540601241132825e-14,0.0,0.07844609258232783
test tissue 0,0.0,49.99999999999999,0.0,0.49386845039018984
test tissue 1,0.0,50.000000000000014,0.0,0.5571895424836604
test tissue 2,0.0,50.0,0.0,0.4272727272727277
test tissue 3,0.0,50.00000000000002,0.0,0.5482758620689656
test tissue 4,0.0,49.999999999999964,0.0,0.6988265971316815
test tissue 5,0.0,49.99999999999999,0.0,0.5298850574712644
test tissue 6,0.0,50.000000000000014,0.0,0.41863278886872335
test tissue 7,0.0,50.0,0.0,0.4985185185185186
test mean,0.0,50.0,0.0,0.5215586930257163
test std,0.0,1.6663704229186144e-14,0.0,0.08235425534605564
