,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.6236363636363638
train tissue 1,0.0,49.999999999999986,0.0,0.5227832512315269
train tissue 2,0.0,50.000000000000014,0.0,0.5563636363636362
train tissue 3,0.0,50.0,0.0,0.5557894736842106
train tissue 4,0.0,49.999999999999986,0.0,0.44999999999999946
train tissue 5,0.0,49.99999999999998,0.0,0.5426829268292681
train tissue 6,0.0,50.0,0.0,0.37264150943396224
train tissue 7,0.0,50.00000000000002,0.0,0.4853884533143264
train tissue 8,0.0,50.000000000000014,0.0,0.46756425948592406
train tissue 9,0.0,50.000000000000014,0.0,0.532098765432099
train tissue 10,0.0,49.999999999999986,0.0,0.5289855072463767
train tissue 11,0.0,50.0,0.0,0.607142857142857
train tissue 12,0.0,49.99999999999997,0.0,0.4307992202729044
train tissue 13,0.0,49.999999999999986,0.0,0.6638888888888888
train tissue 14,0.0,50.0,0.0,0.42743764172335597
train tissue 15,0.0,50.0,0.0,0.4090909090909093
train tissue 16,0.0,50.000000000000014,0.0,0.544715447154472
train tissue 17,0.0,50.0,0.0,0.6089965397923875
train tissue 18,0.0,49.999999999999986,0.0,0.43318965517241326
train mean,0.0,50.0,0.0,0.5138523845208358
train std,0.0,1.363836858469928e-14,0.0,0.07851501932039875
test tissue 0,0.0,49.99999999999999,0.0,0.47814498933901867
test tissue 1,0.0,49.999999999999964,0.0,0.39166666666666616
test tissue 2,0.0,49.99999999999999,0.0,0.42512077294685985
test tissue 3,0.0,49.99999999999997,0.0,0.4047619047619047
test tissue 4,0.0,50.0,0.0,0.5379464285714284
test tissue 5,0.0,49.99999999999999,0.0,0.5113500597371567
test tissue 6,0.0,50.000000000000014,0.0,0.565593087195601
test tissue 7,0.0,50.000000000000014,0.0,0.575
test mean,0.0,49.999999999999986,0.0,0.48619798865232944
test std,0.0,1.8115356374411762e-14,0.0,0.06788150546912841
