,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5494,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5304
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.546,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.526
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5511,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5423
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5538,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.515
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.546,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5696
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5491,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5546
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5492,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5396
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183
test mean,16.666666666666668,50.0,0.0,0.0,33.33333333333334,11.111111111111109,33.333333333333336,0.0,0.0,0.5452319495021155,16.666666666666668,50.0,0.0,0.0,33.333333333333336,11.111111111111109,33.33333333333333,0.0,0.0,0.5386004961526448
test std,1.957813479234905e-14,5.847936885020324e-14,0.0,0.0,1.2835395288270501e-14,1.718380320309588e-14,5.1548187948214636e-14,0.0,0.0,0.03994190577521642,1.3528330643921842e-14,4.050716828981883e-14,0.0,0.0,7.944109290391274e-15,1.1982181969500553e-14,3.508023677435456e-14,0.0,0.0,0.05484287484606024
