,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.5027322404371581
train tissue 1,0.0,50.00000000000002,0.0,0.5783874580067188
train tissue 2,0.0,50.0,0.0,0.5401207937877478
train tissue 3,0.0,50.000000000000036,0.0,0.48469387755102045
train tissue 4,0.0,49.999999999999986,0.0,0.5154320987654321
train tissue 5,0.0,50.000000000000014,0.0,0.44615384615384635
train tissue 6,0.0,49.99999999999998,0.0,0.6239035087719297
train tissue 7,0.0,49.999999999999986,0.0,0.6349206349206348
train tissue 8,0.0,50.000000000000014,0.0,0.6225319396051108
train tissue 9,0.0,49.99999999999997,0.0,0.49959514170040464
train tissue 10,0.0,49.999999999999986,0.0,0.40461538461538465
train tissue 11,0.0,50.0,0.0,0.4915364583333332
train tissue 12,0.0,50.0,0.0,0.5418060200668897
train tissue 13,0.0,50.0,0.0,0.5840071877807724
train tissue 14,0.0,50.0,0.0,0.5953488372093024
train tissue 15,0.0,50.000000000000014,0.0,0.6083333333333338
train tissue 16,0.0,50.000000000000014,0.0,0.6070991432068542
train tissue 17,0.0,50.00000000000002,0.0,0.5369696969696971
train tissue 18,0.0,49.999999999999986,0.0,0.5620608899297421
train mean,0.0,50.0,0.0,0.5463288679550165
train std,0.0,1.6623791107849736e-14,0.0,0.06258190909676513
test tissue 0,0.0,50.000000000000014,0.0,0.42976588628762574
test tissue 1,0.0,50.0,0.0,0.5384615384615385
test tissue 2,0.0,50.0,0.0,0.4069767441860465
test tissue 3,0.0,49.999999999999986,0.0,0.5353535353535352
test tissue 4,0.0,49.999999999999986,0.0,0.5286885245901636
test tissue 5,0.0,50.0,0.0,0.549342105263158
test tissue 6,0.0,50.000000000000036,0.0,0.3894675925925928
test tissue 7,0.0,50.0,0.0,0.43854166666666666
test mean,0.0,50.00000000000001,0.0,0.4770746991751659
test std,0.0,1.5688358818848954e-14,0.0,0.0626128766000743
