,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.4789621318373071
train tissue 1,0.0,50.000000000000014,0.0,0.552727272727273
train tissue 2,0.0,49.999999999999986,0.0,0.6316614420062695
train tissue 3,0.0,50.000000000000036,0.0,0.5542986425339368
train tissue 4,0.0,50.00000000000002,0.0,0.38181818181818195
train tissue 5,0.0,49.99999999999997,0.0,0.284552845528455
train tissue 6,0.0,50.00000000000002,0.0,0.4306722689075631
train tissue 7,0.0,50.00000000000002,0.0,0.5139296187683287
train tissue 8,0.0,50.0,0.0,0.4626682986536107
train tissue 9,0.0,50.0,0.0,0.42410714285714285
train tissue 10,0.0,50.000000000000036,0.0,0.6108597285067874
train tissue 11,0.0,49.99999999999999,0.0,0.6452367036820578
train tissue 12,0.0,49.999999999999986,0.0,0.46153846153846123
train tissue 13,0.0,50.000000000000014,0.0,0.5318957771787958
train tissue 14,0.0,50.00000000000002,0.0,0.5265957446808514
train tissue 15,0.0,50.000000000000014,0.0,0.47435897435897456
train tissue 16,0.0,50.000000000000014,0.0,0.48226950354609954
train tissue 17,0.0,49.999999999999986,0.0,0.432216905901116
train tissue 18,0.0,49.999999999999986,0.0,0.534340659340659
train mean,0.0,50.0,0.0,0.49551106865115113
train std,0.0,1.9561161980496004e-14,0.0,0.08553064990353221
test tissue 0,0.0,50.000000000000036,0.0,0.4079794079794086
test tissue 1,0.0,50.000000000000014,0.0,0.37884615384615417
test tissue 2,0.0,50.000000000000014,0.0,0.5826330532212887
test tissue 3,0.0,50.00000000000002,0.0,0.4275862068965518
test tissue 4,0.0,49.999999999999986,0.0,0.5572660098522166
test tissue 5,0.0,50.0,0.0,0.5344827586206891
test tissue 6,0.0,50.000000000000014,0.0,0.5797619047619054
test tissue 7,0.0,50.000000000000014,0.0,0.5462121212121211
test mean,0.0,50.00000000000001,0.0,0.5018459520487919
test std,0.0,1.464821375527116e-14,0.0,0.07758603331376532
