,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,22.1,50.8,6.4,9.11,35.18,43.56,34.4,50.9,45.39,0.5715,17.47,49.96,1.29,1.16,33.37,31.32,33.43,35.73,24.8,0.5172
split 1,17.46,50.15,0.0,2.24,33.66,32.29,33.49,0.0,63.39,0.5676,17.93,49.7,0.0,4.08,33.53,44.41,33.23,0.0,100.0,0.5294
split 2,29.07,50.69,24.87,11.66,37.45,44.02,35.47,46.56,50.03,0.5804,24.77,46.63,16.64,11.03,32.5,31.23,33.02,30.7,29.97,0.5292
split 3,20.78,50.27,8.76,3.32,34.69,50.57,33.85,52.28,65.57,0.5771,16.64,49.91,0.0,0.0,33.08,11.11,33.34,0.0,0.0,0.51
split 4,22.61,50.33,17.5,0.0,35.3,27.93,34.2,49.6,0.0,0.5686,18.66,48.88,7.09,0.0,32.98,22.64,32.9,35.02,0.0,0.5478
split 5,20.89,50.47,12.21,0.0,34.67,26.65,34.11,45.84,0.0,0.5687,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5259
mean,22.15,50.45,11.62,4.39,35.16,37.5,34.25,40.86,37.4,0.5723,18.69,49.18,4.17,2.71,33.13,25.3,33.21,16.91,25.79,0.5266
std,3.5,0.23,7.97,4.46,1.15,9.0,0.61,18.41,27.36,0.0048,2.81,1.2,6.12,3.99,0.34,11.88,0.19,16.98,35.4,0.0118
test mean,19.950367112488166,50.44880773738325,6.791991471510799,2.610302128570463,34.63994619140708,24.5604545138466,34.030715590625114,17.070837769724,22.57981018119068,0.5796361425830157,17.990823007006576,49.57157459127756,2.06281959921085,2.338074830531318,33.14987482260988,24.104970503761805,33.29633601300729,9.17021922828525,29.848356269992866,0.5532001818537091
test std,3.9455122115568013,0.8802395493008043,11.70444717876067,5.501584791007226,1.8233840909741947,13.196246984801117,0.9365370620329236,28.349289534305566,38.86266369938675,0.05866880193945453,1.1441555288489242,0.8198291140245074,3.577678497840424,2.5086355154867,0.9823035931864842,12.681952153206279,0.5119466156115221,16.113814202905335,41.39238120112977,0.04146316733990809
