,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.528666666666667
train tissue 1,0.0,49.999999999999986,0.0,0.6741803278688523
train tissue 2,0.0,50.0,0.0,0.4390681003584233
train tissue 3,0.0,50.00000000000002,0.0,0.5656565656565655
train tissue 4,0.0,49.999999999999986,0.0,0.5941123996431755
train tissue 5,0.0,49.999999999999986,0.0,0.5473856209150326
train tissue 6,0.0,50.0,0.0,0.5380952380952378
train tissue 7,0.0,50.0,0.0,0.5522959183673469
train tissue 8,0.0,50.0,0.0,0.34448160535117045
train tissue 9,0.0,50.000000000000014,0.0,0.5531004989308622
train tissue 10,0.0,49.999999999999964,0.0,0.47720125786163514
train tissue 11,0.0,50.000000000000014,0.0,0.5409429280397022
train tissue 12,0.0,50.0,0.0,0.5463121783876502
train tissue 13,0.0,50.0,0.0,0.5496031746031743
train tissue 14,0.0,50.00000000000002,0.0,0.5767263427109975
train tissue 15,0.0,50.000000000000014,0.0,0.5216117216117216
train tissue 16,0.0,50.000000000000014,0.0,0.44000000000000034
train tissue 17,0.0,49.99999999999997,0.0,0.4550195567144715
train tissue 18,0.0,50.0,0.0,0.37435519528371397
train mean,0.0,50.0,0.0,0.5167797524771789
train std,0.0,1.597162187604841e-14,0.0,0.0763282188888527
test tissue 0,0.0,50.0,0.0,0.5073145245559036
test tissue 1,0.0,50.000000000000014,0.0,0.46486928104575176
test tissue 2,0.0,49.99999999999999,0.0,0.43560606060606044
test tissue 3,0.0,50.000000000000036,0.0,0.4294117647058825
test tissue 4,0.0,50.00000000000002,0.0,0.42600000000000027
test tissue 5,0.0,50.000000000000014,0.0,0.49877899877899934
test tissue 6,0.0,49.99999999999999,0.0,0.43812316715542493
test tissue 7,0.0,50.00000000000002,0.0,0.5559947299077737
test mean,0.0,50.00000000000001,0.0,0.4695123158444746
test std,0.0,1.4862067603866e-14,0.0,0.04390700408148794
