,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.5886699507389161
train tissue 1,0.0,50.00000000000002,0.0,0.6186666666666667
train tissue 2,0.0,50.000000000000014,0.0,0.5985454545454545
train tissue 3,0.0,50.000000000000014,0.0,0.52987012987013
train tissue 4,0.0,50.00000000000002,0.0,0.501132075471698
train tissue 5,0.0,49.99999999999999,0.0,0.6298245614035086
train tissue 6,0.0,49.99999999999998,0.0,0.49905660377358485
train tissue 7,0.0,49.999999999999986,0.0,0.5016244314489927
train tissue 8,0.0,49.99999999999999,0.0,0.5366161616161614
train tissue 9,0.0,50.00000000000002,0.0,0.4814323607427059
train tissue 10,0.0,50.00000000000002,0.0,0.5007541478129716
train tissue 11,0.0,50.000000000000014,0.0,0.6219008264462809
train tissue 12,0.0,50.0,0.0,0.5008169934640522
train tissue 13,0.0,50.000000000000014,0.0,0.5490196078431375
train tissue 14,0.0,50.0,0.0,0.6380434782608698
train tissue 15,0.0,50.000000000000014,0.0,0.46098360655737713
train tissue 16,0.0,50.00000000000002,0.0,0.20666666666666691
train tissue 17,0.0,49.999999999999986,0.0,0.5269230769230769
train tissue 18,0.0,50.0,0.0,0.6537356321839078
train mean,0.0,50.0,0.0,0.5339096017071664
train std,0.0,1.529166373896289e-14,0.0,0.0966521510630705
test tissue 0,0.0,50.0,0.0,0.6520000000000004
test tissue 1,0.0,50.00000000000002,0.0,0.4309523809523816
test tissue 2,0.0,50.0,0.0,0.5528455284552845
test tissue 3,0.0,49.999999999999986,0.0,0.4259259259259258
test tissue 4,0.0,49.999999999999964,0.0,0.5299869621903516
test tissue 5,0.0,49.99999999999999,0.0,0.5197368421052632
test tissue 6,0.0,50.0,0.0,0.5961538461538463
test tissue 7,0.0,50.00000000000004,0.0,0.4895104895104898
test mean,0.0,50.0,0.0,0.5246389969116929
test std,0.0,2.1755839288168293e-14,0.0,0.07240416378864228
