,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,20.05,50.36,0.0,9.78,34.53,29.18,33.87,0.0,53.67,0.5844,17.79,49.79,0.0,3.58,33.42,24.1,33.33,0.0,38.96,0.5373
split 1,18.71,50.03,0.0,6.11,33.83,25.95,33.56,0.0,44.29,0.5791,21.44,50.71,0.0,13.62,35.4,34.58,34.12,0.0,69.62,0.5928
split 2,18.33,50.33,0.0,4.65,33.98,28.94,33.68,0.0,53.13,0.588,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5662
split 3,17.19,50.09,0.0,1.48,33.58,44.47,33.42,0.0,100.0,0.5864,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5508
split 4,18.18,50.23,0.0,4.31,33.89,29.26,33.61,0.0,54.17,0.5853,18.64,49.5,0.0,6.42,33.16,20.67,33.36,0.0,28.65,0.5387
split 5,19.42,50.5,0.0,7.75,34.31,26.77,33.93,0.0,46.36,0.5825,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5443
mean,18.65,50.26,0.0,5.68,34.02,30.76,33.68,0.0,58.61,0.5843,17.98,50.0,0.0,3.94,33.66,18.78,33.47,0.0,22.87,0.555
std,0.91,0.16,0.0,2.64,0.31,6.26,0.18,0.0,18.9,0.0029,1.71,0.36,0.0,4.94,0.78,8.74,0.29,0.0,25.97,0.0194
test mean,18.328392485823912,50.27708818533972,0.0,4.708089272132005,33.89056437725524,20.33669824359146,33.689946906658776,0.0,27.32014782411561,0.5817244481985718,17.319356447056144,50.15830082264992,0.0,1.7997685185185186,33.40145700400286,16.53083575911402,33.56686625170103,0.0,16.025641025641026,0.5241556795902766
test std,1.930343691211338,0.6718761451515052,0.0,5.616077823894986,0.9268500072741037,11.189512734128728,0.5178590206971683,0.0,33.37423772793463,0.040122779142594975,1.1260102120685356,0.3702664859407394,0.0,3.153202429320217,0.5091130191970991,11.059382391535173,0.3570089737010098,0.0,33.0548027803942,0.05830073382942948
