,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5609,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5206
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5567,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.525
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5479,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5233
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5468,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5883
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5545,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5497
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5547,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5398
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5536,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5411
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234
test mean,16.66666666666666,49.99999999999999,0.0,0.0,33.33333333333333,11.111111111111109,33.33333333333332,0.0,0.0,0.5524745074673046,16.66666666666666,49.99999999999998,0.0,0.0,33.333333333333336,11.111111111111107,33.333333333333314,0.0,0.0,0.5423686490005634
test std,1.48732378930069e-14,4.285015793896707e-14,0.0,0.0,3.645007325606123e-15,1.2659515028029323e-14,3.8678319873788874e-14,0.0,0.0,0.04237509867888848,1.6473255640462455e-14,4.792872787800221e-14,0.0,0.0,7.105427357601002e-15,1.484879197137844e-14,4.3800795900274466e-14,0.0,0.0,0.04668126651558235
