,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5491,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5418
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5478,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5583
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5579999999999999,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.496
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.546,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5507
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5461,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5307
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5476,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5462
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5491,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5373
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203
test mean,16.666666666666668,50.00000000000001,0.0,0.0,33.33333333333333,11.111111111111112,33.33333333333334,0.0,0.0,0.5558450877684802,16.66666666666666,49.99999999999999,0.0,0.0,33.333333333333336,11.111111111111107,33.33333333333332,0.0,0.0,0.5281586065398977
test std,1.437353537505237e-14,4.175085012988797e-14,0.0,0.0,5.406419562722548e-15,1.2639821707791637e-14,3.7915085167816165e-14,0.0,0.0,0.047979056857612196,7.32410687763558e-15,2.3431756016863616e-14,0.0,0.0,4.351167857633658e-15,6.764165321960921e-15,2.1018137570293107e-14,0.0,0.0,0.0783286808537816
