,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5901,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5543
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.585,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.6167
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.6049,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5105
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5896,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5688
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5922,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5411
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5897,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5528
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5919,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5574
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032
test mean,16.66666666666667,50.000000000000014,0.0,0.0,33.333333333333336,11.111111111111114,33.33333333333334,0.0,0.0,0.6024222453749453,16.666666666666668,50.00000000000001,0.0,0.0,33.333333333333336,11.111111111111112,33.333333333333336,0.0,0.0,0.5078102883126415
test std,1.670352197825861e-14,5.0242958677880804e-14,0.0,0.0,1.0179951451212033e-14,1.5746473834146728e-14,4.7188417439705035e-14,0.0,0.0,0.05138495595371154,1.2178088937988185e-14,3.534905478043342e-14,0.0,0.0,7.105427357601002e-15,1.0639621229123487e-14,3.167698015027832e-14,0.0,0.0,0.03480313130558341
