,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.46911421911421924
train tissue 1,0.0,50.00000000000002,0.0,0.5173333333333333
train tissue 2,0.0,49.999999999999986,0.0,0.6128526645768024
train tissue 3,0.0,50.0,0.0,0.45679012345679004
train tissue 4,0.0,49.999999999999986,0.0,0.4629629629629629
train tissue 5,0.0,49.999999999999986,0.0,0.6715686274509803
train tissue 6,0.0,49.999999999999986,0.0,0.673992673992674
train tissue 7,0.0,50.00000000000002,0.0,0.48076923076923106
train tissue 8,0.0,50.00000000000002,0.0,0.5896739130434784
train tissue 9,0.0,50.000000000000014,0.0,0.6246334310850443
train tissue 10,0.0,50.000000000000014,0.0,0.5935374149659863
train tissue 11,0.0,50.000000000000014,0.0,0.4738095238095241
train tissue 12,0.0,49.999999999999986,0.0,0.5749559082892414
train tissue 13,0.0,50.000000000000014,0.0,0.536111111111111
train tissue 14,0.0,50.00000000000002,0.0,0.6784922394678492
train tissue 15,0.0,50.000000000000014,0.0,0.6472131147540985
train tissue 16,0.0,50.00000000000002,0.0,0.42119565217391314
train tissue 17,0.0,49.999999999999986,0.0,0.4084699453551909
train tissue 18,0.0,49.999999999999986,0.0,0.5833333333333327
train mean,0.0,50.0,0.0,0.5514110222655665
train std,0.0,1.6054591898650453e-14,0.0,0.08647641146466514
test tissue 0,0.0,50.0,0.0,0.3514492753623189
test tissue 1,0.0,49.99999999999999,0.0,0.5289408866995075
test tissue 2,0.0,49.99999999999999,0.0,0.30897435897435876
test tissue 3,0.0,50.0,0.0,0.5769230769230769
test tissue 4,0.0,49.999999999999986,0.0,0.33583959899749355
test tissue 5,0.0,49.99999999999999,0.0,0.5209080047789728
test tissue 6,0.0,50.000000000000014,0.0,0.3934426229508198
test tissue 7,0.0,50.0,0.0,0.5435139573070606
test mean,0.0,50.0,0.0,0.4449989727492011
test std,0.0,8.331852114593072e-15,0.0,0.10108515285516882
