,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.6013333333333334
train tissue 1,0.0,49.999999999999986,0.0,0.6195355191256827
train tissue 2,0.0,50.0,0.0,0.5295698924731187
train tissue 3,0.0,50.00000000000002,0.0,0.5479797979797978
train tissue 4,0.0,49.999999999999986,0.0,0.5727029438001782
train tissue 5,0.0,49.999999999999986,0.0,0.6339869281045751
train tissue 6,0.0,50.0,0.0,0.5523809523809523
train tissue 7,0.0,50.0,0.0,0.5280612244897959
train tissue 8,0.0,50.0,0.0,0.3846153846153846
train tissue 9,0.0,50.000000000000014,0.0,0.5445473984319316
train tissue 10,0.0,49.999999999999964,0.0,0.481132075471698
train tissue 11,0.0,50.000000000000014,0.0,0.5986352357320099
train tissue 12,0.0,50.0,0.0,0.558319039451115
train tissue 13,0.0,50.0,0.0,0.4861111111111108
train tissue 14,0.0,50.00000000000002,0.0,0.5498721227621485
train tissue 15,0.0,50.000000000000014,0.0,0.5538461538461539
train tissue 16,0.0,50.000000000000014,0.0,0.5833333333333337
train tissue 17,0.0,49.99999999999997,0.0,0.4054758800521506
train tissue 18,0.0,50.0,0.0,0.3957258658806189
train mean,0.0,50.0,0.0,0.533008641703952
train std,0.0,1.597162187604841e-14,0.0,0.07067985024402094
test tissue 0,0.0,50.0,0.0,0.459247648902821
test tissue 1,0.0,50.000000000000014,0.0,0.5383986928104577
test tissue 2,0.0,49.99999999999999,0.0,0.37310606060606044
test tissue 3,0.0,50.000000000000036,0.0,0.4470588235294119
test tissue 4,0.0,50.00000000000002,0.0,0.5153333333333334
test tissue 5,0.0,50.000000000000014,0.0,0.49084249084249143
test tissue 6,0.0,49.99999999999999,0.0,0.5208211143695011
test tissue 7,0.0,50.00000000000002,0.0,0.5599472990777341
test mean,0.0,50.00000000000001,0.0,0.48809443293397636
test std,0.0,1.4862067603866e-14,0.0,0.0561830513684708
