,F1,Acc,precision,Auc
train tissue 0,0.0,49.99999999999997,0.0,0.4752281616688391
train tissue 1,0.0,49.99999999999997,0.0,0.48975409836065537
train tissue 2,0.0,50.0,0.0,0.31961259079903115
train tissue 3,0.0,50.0,0.0,0.41473684210526324
train tissue 4,0.0,49.999999999999986,0.0,0.5189655172413788
train tissue 5,0.0,50.0,0.0,0.45608108108108125
train tissue 6,0.0,50.0,0.0,0.4523809523809526
train tissue 7,0.0,49.99999999999997,0.0,0.489068825910931
train tissue 8,0.0,50.000000000000014,0.0,0.49645390070922013
train tissue 9,0.0,50.0,0.0,0.5483870967741937
train tissue 10,0.0,50.0,0.0,0.5014577259475217
train tissue 11,0.0,50.0,0.0,0.4544270833333332
train tissue 12,0.0,50.0,0.0,0.5024509803921567
train tissue 13,0.0,49.999999999999986,0.0,0.5079365079365077
train tissue 14,0.0,50.00000000000002,0.0,0.5651162790697676
train tissue 15,0.0,49.999999999999964,0.0,0.4613636363636359
train tissue 16,0.0,50.000000000000014,0.0,0.4994192799070852
train tissue 17,0.0,50.000000000000014,0.0,0.5862552594670407
train tissue 18,0.0,49.999999999999964,0.0,0.4639730639730636
train mean,0.0,49.99999999999999,0.0,0.4843720464958768
train std,0.0,1.7251323318614707e-14,0.0,0.05597757515366954
test tissue 0,0.0,49.999999999999936,0.0,0.5724400871459692
test tissue 1,0.0,49.999999999999986,0.0,0.48337438423645307
test tissue 2,0.0,49.99999999999999,0.0,0.49487179487179467
test tissue 3,0.0,50.00000000000002,0.0,0.5788043478260871
test tissue 4,0.0,49.99999999999997,0.0,0.46999999999999986
test tissue 5,0.0,50.0,0.0,0.5316091954022989
test tissue 6,0.0,50.000000000000014,0.0,0.6114561766735682
test tissue 7,0.0,50.000000000000014,0.0,0.6859259259259259
test mean,0.0,49.999999999999986,0.0,0.5535602390102621
test std,0.0,2.6939785314722367e-14,0.0,0.06864845037467764
