Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
5209,23.947,23.947,-44.0513,-23.7387,-5.8882
4953,26.6851,26.6851,-14.3304,30.1227,4.62037
5081,37.3721,37.3721,-41.0459,25.4459,-2.42819
5177,42.2623,42.2623,11.4383,43.7912,-1.75572
5305,38.8684,38.8684,-9.81842,2.61761,8.87266
5241,41.6815,41.6815,26.458,-4.80088,1.69965
4985,26.871,26.871,33.5873,-9.87891,-1.0699
5113,20.2994,20.2994,2.11323,57.3101,-7.38477
5125,9.37041,9.37041,44.8469,-10.2447,-7.73635
5253,34.8337,34.8337,-30.8103,53.5967,-6.64931
4997,34.7975,34.7975,-31.233,-11.5195,2.84474
5189,25.5317,25.5317,46.2758,8.26782,-7.10335
4933,0.121778,0.121778,-42.9464,41.0132,-7.2674
5061,22.8266,22.8266,15.6715,23.7665,3.96415
5157,30.7748,30.7748,22.5745,33.5526,-0.382309
5285,32.8383,32.8383,-11.9224,-39.5531,-3.25609
5029,11.5383,11.5383,30.8448,40.7629,-7.38525
5221,40.3596,40.3596,28.5286,-27.5702,-3.85742
5093,38.5273,38.5273,-36.0338,16.7095,1.66303
5141,32.1469,32.1469,31.2693,-15.9768,-1.5447
5269,27.8563,27.8563,-20.951,-13.6094,5.1704
5013,34.9715,34.9715,42.136,-12.5839,-6.38564
5077,4.51547,4.51547,18.3119,-43.1266,-7.87023
5173,31.9666,31.9666,-6.00198,-42.6228,-4.39895
5301,32.7734,32.7734,13.2225,-25.2293,1.60639
5045,34.398,34.398,25.9078,20.8444,1.60595
5237,20.0494,20.0494,-36.029,29.5754,-0.874729
4981,28.6424,28.6424,-41.0093,-13.6077,-2.61784
5109,48.0615,48.0615,21.5394,-33.4717,-3.80121
5133,31.8121,31.8121,-23.1085,28.5096,2.94435
5261,38.6668,38.6668,-24.126,-19.4669,2.58616
5005,31.3881,31.3881,-25.3388,1.88019,6.4602
5069,55.0341,55.0341,42.5375,26.0007,-6.48509
5165,36.3425,36.3425,-7.57028,-46.4227,-6.89382
5293,35.9014,35.9014,-13.9247,37.8276,1.84908
5229,44.6843,44.6843,-36.5297,6.25396,2.50546
4973,23.9171,23.9171,-47.5314,-29.303,-7.84382
5101,40.039,40.039,32.9079,9.03344,0.131325
5277,22.0319,22.0319,22.2086,-29.7673,-2.16607
5021,45.8522,45.8522,8.98688,40.0248,0.194323
5213,36.5562,36.5562,0.41937,5.09662,7.6238
5085,38.615,38.615,-0.627957,-4.898,7.74188
5181,32.9056,32.9056,-5.61598,27.5477,5.67612
5053,41.9751,41.9751,14.7235,-2.642,5.65101
5245,33.9469,33.9469,-29.2849,-17.0902,1.59029
4989,41.5778,41.5778,18.5428,-5.75375,4.23578
5117,31.9516,31.9516,-26.3807,38.2125,-0.453278
5123,24.1199,24.1199,-24.1443,-25.3673,0.406862
4995,16.6819,16.6819,-30.0319,-39.0281,-7.52487
5155,28.4808,28.4808,38.5148,9.59918,-2.1335
5283,38.1735,38.1735,-18.9349,-7.12841,7.01937
5027,24.8824,24.8824,13.2183,27.9859,3.53074
5219,36.1457,36.1457,-42.1392,30.0117,-3.72992
5091,21.1434,21.1434,0.760424,27.1499,5.74979
5139,32.8018,32.8018,-19.9492,47.9689,-2.39412
5267,25.598,25.598,-20.4974,-23.6779,2.42973
5011,20.8344,20.8344,-21.3254,33.972,1.92011
5203,32.4724,32.4724,-45.1708,11.7958,-2.39966
5075,19.6269,19.6269,-43.4603,0.604234,-0.884946
5171,34.2083,34.2083,-10.0231,35.2916,3.25464
5299,35.537,35.537,13.2735,-43.0872,-6.17248
5235,34.8482,34.8482,-34.1021,-2.13421,3.22625
4979,36.5456,36.5456,16.1737,36.1744,0.221114
5107,25.8576,25.8576,-30.0876,-6.70194,4.33326
5131,27.9804,27.9804,20.3881,46.7739,-6.24224
5259,36.468,36.468,6.06936,-28.0433,1.98412
5003,46.3949,46.3949,32.4919,15.437,-0.119309
5195,36.473,36.473,30.9298,-31.406,-6.4358
4939,22.2658,22.2658,-35.2912,-7.67684,2.09711
5291,24.6608,24.6608,-14.8189,10.3573,8.40238
5035,24.9783,24.9783,38.9537,33.0199,-7.05041
5227,31.387,31.387,-38.1277,-17.7747,-2.4646
5099,47.9227,47.9227,27.0541,12.9264,1.81523
5147,10.4112,10.4112,-17.0428,59.1571,-7.52692
5275,42.178,42.178,7.11248,-2.75687,6.90159
5019,40.4148,40.4148,11.1941,8.95944,6.18296
5211,19.5862,19.5862,-43.2062,16.8526,-1.83042
4955,28.8207,28.8207,21.4893,42.67,-4.08033
5083,46.0696,46.0696,-38.814,-0.960698,1.05616
5307,20.0158,20.0158,-8.36913,48.2159,-1.26197
5051,32.0485,32.0485,40.0635,-19.5875,-6.81335
5243,29.1637,29.1637,3.22954,-45.9355,-6.90021
4987,5.4923,5.4923,47.1427,3.36053,-7.81772
5115,44.9367,44.9367,20.8229,-10.0675,3.08088
5127,41.0826,41.0826,-25.0915,7.47595,6.32234
5255,28.5046,28.5046,21.0619,-16.6476,2.00162
4999,40.5195,40.5195,-31.4894,31.2165,0.174376
4935,26.1932,26.1932,-0.357961,20.6832,7.1867
5063,9.29649,9.29649,-2.9643,-48.0292,-7.92125
5159,38.1537,38.1537,-11.9824,-32.8646,0.437458
5287,34.971,34.971,22.6697,11.6623,3.37896
5031,49.948,49.948,37.8771,24.1672,-3.91018
5223,31.3627,31.3627,-40.654,20.2647,-1.05725
5143,30.1376,30.1376,9.73412,50.1394,-4.75205
5271,26.4822,26.4822,8.97343,-45.0339,-6.90518
5015,29.9013,29.9013,44.1134,-4.87885,-6.46776
5207,43.6115,43.6115,26.9095,38.7691,-4.32626
5079,42.2372,42.2372,40.8472,1.94004,-3.7764
5175,32.8729,32.8729,-5.40432,-22.0037,4.81806
5303,46.868,46.868,-9.62661,-24.5817,3.83327
5239,31.5119,31.5119,19.7967,25.6796,2.53687
4983,30.5506,30.5506,-38.2964,-32.5384,-6.77368
5111,23.0536,23.0536,-29.1209,39.616,-1.40326
5135,28.584,28.584,-18.2352,12.0555,7.50189
5263,27.3749,27.3749,4.72589,7.32547,7.02823
5007,21.819,21.819,-25.8628,56.4592,-6.83376
5071,29.1747,29.1747,-40.8681,-23.6415,-4.70061
5167,37.7957,37.7957,-9.39238,-16.1601,6.0039
5295,25.0148,25.0148,-15.2243,51.6984,-3.03153
5039,47.5835,47.5835,14.8104,-36.4613,-3.01891
5231,36.9033,36.9033,-35.6057,23.8134,0.226104
4975,46.7184,46.7184,-47.3445,-2.13161,-3.49423
5151,32.516,32.516,-15.3036,23.9135,6.0069
5279,29.8138,29.8138,8.9401,22.834,5.44387
5023,44.8999,44.8999,30.9564,27.8131,-1.75767
5215,34.7688,34.7688,0.514136,11.9626,7.38167
4959,20.76,20.76,-8.69145,58.6949,-6.87628
5087,31.8818,31.8818,32.3369,-4.67339,-0.104976
5247,38.2734,38.2734,3.58022,17.9131,6.79242
4991,14.4858,14.4858,-36.3432,41.3877,-4.03031
5119,24.4476,24.4476,19.874,2.34746,4.35882


Area HeatMap results for mesh 2
Signal range: 0.121778-720.022 micro m^2
