,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,18.21,50.18,0.0,4.46,33.94,33.68,33.55,0.0,67.47,0.5871,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5404
split 1,17.77,50.23,0.0,3.07,33.81,33.1,33.56,0.0,65.76,0.5859,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5516
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.584,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5469
split 3,17.88,50.24,0.0,3.39,33.86,34.47,33.56,0.0,69.85,0.5913,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5512
split 4,17.69,50.2,0.0,2.88,33.78,33.97,33.53,0.0,68.39,0.5881,16.54,49.62,0.0,0.0,33.0,11.04,33.11,0.0,0.0,0.5331
split 5,17.68,50.22,0.0,2.83,33.77,32.01,33.55,0.0,62.47,0.5902,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5142
mean,17.65,50.18,0.0,2.77,33.75,29.72,33.51,0.0,55.66,0.5878,16.65,49.94,0.0,0.0,33.28,11.1,33.3,0.0,0.0,0.5396
std,0.47,0.08,0.0,1.36,0.19,8.36,0.08,0.0,25.0,0.0025,0.05,0.14,0.0,0.0,0.12,0.03,0.08,0.0,0.0,0.013000000000000001
test mean,17.654498836528866,50.14773697911526,0.0,2.815759530471336,33.82344750765804,13.203350084997561,33.54837350673105,0.0,6.061676748261632,0.5900629145921578,16.854282878099387,49.949351701782824,0.0,0.6134969325153372,33.36004273504273,13.486037943738598,33.31525668835865,0.0,7.142857142857142,0.5379509362756696
test std,3.3856884822580073,0.43095417333152664,0.0,9.785614745706274,1.6848204064769305,6.118925067123719,0.6814223023760854,0.0,17.712056754947874,0.039964278459471814,0.49638583737508396,0.1340028014113058,0.0,1.623160313536558,0.07066643459040199,6.283465781106636,0.04782630714145246,0.0,18.898223650461365,0.030543624452124826
