,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.501594896331738
train tissue 1,0.0,50.0,0.0,0.5745614035087718
train tissue 2,0.0,49.999999999999986,0.0,0.5368492224475994
train tissue 3,0.0,50.00000000000002,0.0,0.5520361990950229
train tissue 4,0.0,49.999999999999964,0.0,0.5129629629629627
train tissue 5,0.0,49.99999999999998,0.0,0.5833333333333331
train tissue 6,0.0,49.99999999999998,0.0,0.5783333333333334
train tissue 7,0.0,49.999999999999986,0.0,0.6432350718065002
train tissue 8,0.0,50.000000000000014,0.0,0.5095108695652175
train tissue 9,0.0,50.000000000000014,0.0,0.5833333333333337
train tissue 10,0.0,50.0,0.0,0.5461393596986819
train tissue 11,0.0,49.99999999999999,0.0,0.6306253652834605
train tissue 12,0.0,50.0,0.0,0.6423670668953689
train tissue 13,0.0,50.00000000000002,0.0,0.5402808573540282
train tissue 14,0.0,50.000000000000036,0.0,0.5831485587583148
train tissue 15,0.0,50.000000000000014,0.0,0.5443833464257659
train tissue 16,0.0,49.999999999999986,0.0,0.6443452380952378
train tissue 17,0.0,49.999999999999964,0.0,0.5769230769230764
train tissue 18,0.0,50.000000000000014,0.0,0.6621794871794875
train mean,0.0,50.0,0.0,0.5761127885437493
train std,0.0,1.9561161980496004e-14,0.0,0.04778162895620452
test tissue 0,0.0,50.0,0.0,0.5346481876332618
test tissue 1,0.0,49.99999999999998,0.0,0.6046798029556649
test tissue 2,0.0,49.99999999999999,0.0,0.46497584541062786
test tissue 3,0.0,49.999999999999986,0.0,0.4628571428571429
test tissue 4,0.0,50.00000000000002,0.0,0.5093795093795099
test tissue 5,0.0,50.000000000000014,0.0,0.49572649572649624
test tissue 6,0.0,50.000000000000014,0.0,0.6373626373626375
test tissue 7,0.0,49.999999999999986,0.0,0.4770114942528734
test mean,0.0,50.0,0.0,0.5233301394472768
test std,0.0,1.4862067603866e-14,0.0,0.06114887735701646
