,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5466,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4868
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5309,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5821
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5347,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5345
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5409,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5068
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5289,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5735
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5366,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5142
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5365,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5329999999999999
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347
test mean,16.666666666666668,49.999999999999986,0.0,0.0,33.333333333333336,11.111111111111109,33.333333333333336,0.0,0.0,0.5378466372673892,16.666666666666668,50.0,0.0,0.0,33.33333333333333,11.111111111111112,33.33333333333334,0.0,0.0,0.5544102662043459
test std,1.5006632831621257e-14,4.5409243202873375e-14,0.0,0.0,7.817669771557416e-15,1.2692269326055643e-14,3.8781233545380746e-14,0.0,0.0,0.045721123111694434,1.1648350771590544e-14,3.36102486791825e-14,0.0,0.0,4.351167857633658e-15,1.0805156823142815e-14,3.3042147218755025e-14,0.0,0.0,0.04110333302876879
