,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5723,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5108
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5537,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5985
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5652,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5323
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5514,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5754
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.563,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.534
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5594,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5588
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5608,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5516
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293
test mean,16.666666666666675,50.00000000000001,0.0,0.0,33.33333333333333,11.111111111111112,33.33333333333335,0.0,0.0,0.5566273515282745,16.66666666666666,49.999999999999986,0.0,0.0,33.333333333333336,11.111111111111107,33.33333333333332,0.0,0.0,0.5054532361710196
test std,1.0437712532471993e-14,2.5567069786409576e-14,0.0,0.0,7.290014651212246e-15,8.099383440631693e-15,2.613244018363625e-14,0.0,0.0,0.05107804011869831,1.0950198975068616e-14,3.32325934484418e-14,0.0,0.0,7.53644380168212e-15,9.315293853352738e-15,2.8310469436315394e-14,0.0,0.0,0.039851178119463204
