,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.48633879781420725
train tissue 1,0.0,50.00000000000002,0.0,0.5660694288913772
train tissue 2,0.0,50.0,0.0,0.5383951682484898
train tissue 3,0.0,50.000000000000036,0.0,0.4704081632653062
train tissue 4,0.0,49.999999999999986,0.0,0.474537037037037
train tissue 5,0.0,50.000000000000014,0.0,0.5250000000000002
train tissue 6,0.0,49.99999999999998,0.0,0.5471491228070173
train tissue 7,0.0,49.999999999999986,0.0,0.6001511715797428
train tissue 8,0.0,50.000000000000014,0.0,0.5458768873403024
train tissue 9,0.0,49.99999999999997,0.0,0.483400809716599
train tissue 10,0.0,49.999999999999986,0.0,0.38923076923076927
train tissue 11,0.0,50.0,0.0,0.5253906249999999
train tissue 12,0.0,50.0,0.0,0.6454849498327759
train tissue 13,0.0,50.0,0.0,0.641509433962264
train tissue 14,0.0,50.0,0.0,0.5023255813953489
train tissue 15,0.0,50.000000000000014,0.0,0.5494047619047625
train tissue 16,0.0,50.000000000000014,0.0,0.6070991432068542
train tissue 17,0.0,50.00000000000002,0.0,0.5587878787878789
train tissue 18,0.0,49.999999999999986,0.0,0.6409055425448867
train mean,0.0,50.0,0.0,0.541971856450822
train std,0.0,1.6623791107849736e-14,0.0,0.06515955954052169
test tissue 0,0.0,50.000000000000014,0.0,0.4314381270903015
test tissue 1,0.0,50.0,0.0,0.5141025641025643
test tissue 2,0.0,50.0,0.0,0.44476744186046513
test tissue 3,0.0,49.999999999999986,0.0,0.4949494949494949
test tissue 4,0.0,49.999999999999986,0.0,0.5211748633879778
test tissue 5,0.0,50.0,0.0,0.5191885964912282
test tissue 6,0.0,50.000000000000036,0.0,0.373263888888889
test tissue 7,0.0,50.0,0.0,0.4677083333333333
test mean,0.0,50.00000000000001,0.0,0.47082416376303177
test std,0.0,1.5688358818848954e-14,0.0,0.048845791938156545
