,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5552,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5822
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5553,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.6222
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5742,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5121
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5724,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.53
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.569,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5245
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5663,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5393
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5654,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5517
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384
test mean,16.931216931216937,50.7936507936508,0.0,0.0,34.126984126984134,11.375661375661377,34.126984126984134,0.0,0.0,0.5697030516941313,16.666666666666657,49.99999999999997,0.0,0.0,33.33333333333333,11.111111111111102,33.3333333333333,0.0,0.0,0.5202730020030057
test std,1.1831047499998875,3.5493142499996635,0.0,0.0,3.549314249999666,1.1831047499998888,3.549314249999665,0.0,0.0,0.079652671984413,1.5434895314732314e-14,4.507888299247583e-14,0.0,0.0,5.617333549722722e-15,1.4071392511420963e-14,4.28540335015797e-14,0.0,0.0,0.046204857851731077
