,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.57,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5128
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5624,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5352
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.565,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5246
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5412,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.6156
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5552,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5706
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5606,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5305
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5591,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5482
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035
test mean,16.666666666666668,50.0,0.0,0.0,33.333333333333336,11.11111111111111,33.33333333333334,0.0,0.0,0.558412592174442,16.66666666666667,50.00000000000001,0.0,0.0,33.33333333333333,11.111111111111112,33.333333333333336,0.0,0.0,0.5415757200511995
test std,1.2085195980244538e-14,3.5050240841743e-14,0.0,0.0,6.202125468803171e-15,1.03578512786223e-14,3.2189867682398205e-14,0.0,0.0,0.06505390711681813,1.671097724396267e-14,5.0493548554981854e-14,0.0,0.0,5.0242958677880805e-15,1.547317952893254e-14,4.666107691009706e-14,0.0,0.0,0.03883778035318455
