plant,time point,cell,weighted node degree,clustering coefficient,information centrality,betweenness centrality,eigenvector centrality,page rank,katz centrality,current flow betweenness centrality,communicability betweenness centrality,load centrality,harmonic centrality,size on 2 neighborhood,estrada index on 2 neighborhood,abs graph density on 2 neighborhood,rel graph density on 2 neighborhood,avg path length on 2 neighborhood,algebraic connectivity on 2 neighborhood
p4 FM1,0,21399,0.19133562890481162,0.3047855976965138,0.0002808607927269269,0.01137357830271216,0.2579907622982356,0.009421167489488303,0.09971943013032065,0.11917226138346891,0.11498341413757251,0.01137357830271216,1417.2640530693368,47.0,240.08090861515504,0.22380952380952382,4.476190476190476,0.06311286346201483,0.020703089873258754
p4 FM1,0,21403,0.11928658701869561,0.2004224749648359,0.00025193893881444036,0.07486564179477564,0.09623436464902087,0.006845555089099186,0.09946449092729084,0.08910930177843406,0.11072050740192124,0.07486564179477564,1810.6982406746474,47.0,239.98453767045567,0.22380952380952382,4.476190476190476,0.05100487166052308,0.01608504852646048
p4 FM1,0,21404,0.10900003362011979,0.26610443710713183,0.0002225086417068942,0.0012498437695288088,0.019052194691908005,0.007168940958323669,0.08717192027894746,0.06037676569494127,0.041089380689384586,0.0012498437695288088,1606.6400290666943,35.0,173.33432235223557,0.2916666666666667,4.375,0.0397211818708794,0.0179958162512165
p4 FM1,0,21439,0.15083553295472085,0.18187617225699132,0.0002600969809935862,0.15073115860517433,0.10803759425358532,0.008133707266428432,0.10749725755112988,0.10329821875753604,0.12693483421486462,0.15073115860517433,1733.3843001627845,50.0,263.42960701280435,0.21645021645021648,4.545454545454546,0.05377472981898294,0.016434450062308627
p4 FM1,0,21499,0.12822859388651892,0.3178911699835285,0.0002425951296895862,0.0043744531933508305,0.12660372345520576,0.006821712965346243,0.0881844827258652,0.06420863224021892,0.04611731280513461,0.0043744531933508305,1370.2515106327858,37.0,182.96238626306607,0.27205882352941174,4.352941176470588,0.0559983221021521,0.024917250648018405
p4 FM1,0,21505,0.15003792816636488,0.35492283752220416,0.00024582211547892393,0.0018747656542932132,0.13499514927418155,0.007864219184189144,0.08638394529901972,0.06460776113672002,0.035178903120254824,0.0018747656542932132,1307.993069015755,33.0,162.72557253961284,0.31428571428571433,4.4,0.051930922997563564,0.028293306600871475
p4 FM1,0,21514,0.15456030333580076,0.2531957246785236,0.0002604027986027133,0.052868391451068614,0.16485263822639767,0.007919723230934591,0.09863742877791216,0.09388352633417216,0.09081525852400782,0.052868391451068614,1458.473530136405,48.0,252.08653079963773,0.22857142857142856,4.571428571428571,0.06033179079698943,0.02072272141530772
p4 FM1,0,21516,0.18378695467363856,0.22196607252907002,0.00026398567041949943,0.04661917260342457,0.17430423773125528,0.00928733182334408,0.10461078721387074,0.1046860962683196,0.09081877761030353,0.04661917260342457,1441.9280011306012,45.0,232.42915867274922,0.23684210526315788,4.5,0.060151528205731074,0.020363885957564942
p4 FM1,0,21517,0.18276886640105466,0.22718564793932514,0.00027843915379127356,0.14985626796650417,0.2292333667050184,0.009055533778895992,0.10773952626929346,0.11933335820284,0.14676320020710332,0.14985626796650417,1567.8527425585576,49.0,252.854260657327,0.2121212121212121,4.454545454545454,0.06283776816547247,0.0181248134855276
p4 FM1,0,21520,0.18607350394732006,0.29560635360548654,0.00027553480037127134,0.009623797025371828,0.20918392958051762,0.009531381818579807,0.09863111984551737,0.11596313916139302,0.10801379915871173,0.009623797025371828,1435.6195319272254,44.0,218.74954731526438,0.23157894736842108,4.4,0.0605206603132805,0.019745211578067363
p4 FM1,0,21523,0.1833405146340055,0.28401716188107035,0.00027679882252461686,0.0084989376327959,0.20004143333333274,0.0095258541021235,0.0986985053379646,0.11776089254588427,0.11066113460607425,0.0084989376327959,1515.5336850466433,44.0,218.74954731526404,0.23157894736842108,4.4,0.056714683818282985,0.017608545787849865
p4 FM1,0,21527,0.13567332977404828,0.23221192652114958,0.00025573533087906855,0.025871766029246342,0.12721229591053584,0.007337421281983106,0.09866940778997779,0.0842864610246843,0.0896750691048066,0.025871766029246342,1677.4005247146226,45.0,235.4917161789276,0.23684210526315788,4.5,0.05113194814148227,0.01825644879148288
p4 FM1,0,21528,0.13608228151920038,0.16622264294611966,0.0002546033610645784,0.12173478315210598,0.06764478262789925,0.008160985846820111,0.1055197496187165,0.10386153456146976,0.12046428724698037,0.12173478315210598,1843.8859415227278,45.0,227.7017799696946,0.23684210526315788,4.5,0.048497530236306194,0.01733015410194199
