,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.38541666666666663
train tissue 1,0.0,50.00000000000002,0.0,0.5619999999999999
train tissue 2,0.0,50.0,0.0,0.4124293785310732
train tissue 3,0.0,50.0,0.0,0.6754545454545455
train tissue 4,0.0,50.0,0.0,0.5214233841684823
train tissue 5,0.0,49.999999999999986,0.0,0.42490842490842484
train tissue 6,0.0,50.0,0.0,0.536231884057971
train tissue 7,0.0,49.999999999999986,0.0,0.6522033898305085
train tissue 8,0.0,49.999999999999986,0.0,0.4678571428571427
train tissue 9,0.0,50.000000000000014,0.0,0.31562499999999993
train tissue 10,0.0,50.000000000000014,0.0,0.47874149659863935
train tissue 11,0.0,50.0,0.0,0.49934895833333326
train tissue 12,0.0,50.0,0.0,0.5648000000000001
train tissue 13,0.0,50.0,0.0,0.522488038277512
train tissue 14,0.0,49.99999999999998,0.0,0.4846153846153843
train tissue 15,0.0,50.000000000000014,0.0,0.6211538461538462
train tissue 16,0.0,49.99999999999999,0.0,0.3977272727272725
train tissue 17,0.0,49.999999999999986,0.0,0.5615292712066909
train tissue 18,0.0,49.999999999999986,0.0,0.4954545454545448
train mean,0.0,50.0,0.0,0.5041794015706336
train std,0.0,1.1641219855237143e-14,0.0,0.0903316304834904
test tissue 0,0.0,50.0,0.0,0.4811507936507936
test tissue 1,0.0,49.99999999999999,0.0,0.4410256410256412
test tissue 2,0.0,49.99999999999999,0.0,0.5451505016722407
test tissue 3,0.0,50.0,0.0,0.5482758620689655
test tissue 4,0.0,50.00000000000002,0.0,0.646
test tissue 5,0.0,49.99999999999999,0.0,0.39999999999999997
test tissue 6,0.0,50.000000000000014,0.0,0.45564516129032295
test tissue 7,0.0,49.999999999999986,0.0,0.5486443381180219
test mean,0.0,50.0,0.0,0.5082365372282482
test std,0.0,1.1234667099445444e-14,0.0,0.07357758935300175
