,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,23.09,50.9,0.0,18.38,35.72,27.66,34.65,0.0,48.31,0.5817,24.47,44.69,0.0,28.7,32.9,22.95,31.78,0.0,37.06,0.5071
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5813,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5108
split 2,17.2,49.94,1.64,0.0,33.45,29.28,33.34,54.51,0.0,0.5728,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5523
split 3,16.93,50.07,0.0,0.72,33.45,32.4,33.4,0.0,63.79,0.5788,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.535
split 4,17.67,50.04,0.0,2.97,33.65,30.13,33.44,0.0,56.96,0.5763,18.01,49.67,0.0,4.35,33.41,24.67,33.27,0.0,40.74,0.5271
split 5,16.78,50.02,0.0,0.33,33.39,44.45,33.35,0.0,100.0,0.5795,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5354
mean,18.06,50.16,0.27,3.73,33.83,29.17,33.59,9.09,44.84,0.5784,18.19,49.06,0.0,5.51,33.27,15.34,33.06,0.0,12.97,0.5279
std,2.28,0.33,0.61,6.63,0.85,9.77,0.48,20.32,35.55,0.003,2.85,1.96,0.0,10.49,0.17,6.01,0.57,0.0,18.37,0.0154
test mean,16.836724889990588,50.031705770450216,0.0,0.47846889952153104,33.41687552213868,12.874929258630447,33.3616298811545,0.0,5.2631578947368425,0.5786721100765643,16.685435435435437,50.05630630630632,0.0,0.0,33.33333333333333,11.127844712182064,33.38353413654619,0.0,0.0,0.528073184030218
test std,0.7214959374532702,0.1345161917285746,0.0,2.029971620631237,0.35443948931656316,7.4832466373449,0.12005208509109344,0.0,22.329687826943612,0.04155246560151754,0.049657494577039434,0.1489724837311195,0.0,0.0,5.617333549722722e-15,0.04427294697230018,0.13281884091690044,0.0,0.0,0.03826156131238888
