,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5617,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5577
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.566,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5247
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5645,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5585
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5677,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5412
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5686,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5346
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5608,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5704
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5649,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5479
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157
test mean,16.666666666666664,49.99999999999998,0.0,0.0,33.333333333333336,11.111111111111105,33.33333333333333,0.0,0.0,0.561451071792636,16.666666666666668,50.0,0.0,0.0,33.333333333333336,11.111111111111112,33.33333333333334,0.0,0.0,0.5263971787947047
test std,9.526624213509573e-15,2.962286017665832e-14,0.0,0.0,6.578347465140776e-15,8.580618731806452e-15,2.5665860995971972e-14,0.0,0.0,0.0745877447862958,1.4808893667368986e-14,4.521866281009272e-14,0.0,0.0,6.646518689688359e-15,1.3958819562899648e-14,4.173493594972914e-14,0.0,0.0,0.03298830098562498
