,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.6188423645320197
train tissue 1,0.0,49.999999999999986,0.0,0.5632333767926982
train tissue 2,0.0,49.999999999999986,0.0,0.5494505494505492
train tissue 3,0.0,49.99999999999998,0.0,0.6890243902439025
train tissue 4,0.0,49.999999999999986,0.0,0.46119536128456706
train tissue 5,0.0,49.999999999999986,0.0,0.45970695970695963
train tissue 6,0.0,50.0,0.0,0.611408199643494
train tissue 7,0.0,49.999999999999964,0.0,0.4635645302897275
train tissue 8,0.0,50.0,0.0,0.6731946144430844
train tissue 9,0.0,50.000000000000014,0.0,0.6083333333333336
train tissue 10,0.0,50.0,0.0,0.49404761904761896
train tissue 11,0.0,50.000000000000014,0.0,0.5130952380952385
train tissue 12,0.0,50.000000000000014,0.0,0.6252927400468384
train tissue 13,0.0,49.999999999999986,0.0,0.5566922421142373
train tissue 14,0.0,50.000000000000014,0.0,0.6779069767441861
train tissue 15,0.0,49.99999999999999,0.0,0.4957118353344767
train tissue 16,0.0,50.000000000000014,0.0,0.46524064171123025
train tissue 17,0.0,49.999999999999986,0.0,0.38197767145135525
train tissue 18,0.0,49.999999999999986,0.0,0.5862499999999999
train mean,0.0,49.999999999999986,0.0,0.5523246654876587
train std,0.0,1.6543675985604878e-14,0.0,0.0846802565667199
test tissue 0,0.0,50.0,0.0,0.4951523545706371
test tissue 1,0.0,50.0,0.0,0.5970674486803516
test tissue 2,0.0,50.000000000000014,0.0,0.6329411764705881
test tissue 3,0.0,49.99999999999997,0.0,0.6370967741935484
test tissue 4,0.0,50.000000000000014,0.0,0.4843749999999999
test tissue 5,0.0,49.999999999999986,0.0,0.4355072463768113
test tissue 6,0.0,50.0,0.0,0.4327380952380958
test tissue 7,0.0,50.000000000000014,0.0,0.39090909090909093
test mean,0.0,50.0,0.0,0.5132233983048904
test std,0.0,1.4210854715202004e-14,0.0,0.09037702364727851
