,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,22.393697218959414,49.38353882039327,0.0,17.797552836484975,35.085470085470085,33.53008019957198,33.36334984241339,0.0,67.22689075630252,0.5606919789612097
train tissue 1,22.721856904461873,49.84909384789229,0.0,18.316476865493335,33.631713554987215,25.312451385920554,34.60018665236986,0.0,41.337167505391804,0.6182766439909295
train tissue 2,31.372962887167684,50.79256023948572,19.60784313725489,23.71848528476245,39.11140389401259,61.716550923047855,35.24124076407099,100.0,49.90841200507256,0.5750342935528121
train tissue 3,26.044439620462978,46.869058182279126,5.2671538388535595,25.997106840256244,33.773184949655544,31.914103861646378,33.42977261425795,25.181488203266788,37.1310507674144,0.5446034702480149
train tissue 4,18.486443652006567,50.331125827814574,0.0,5.128205128205133,34.21052631578948,44.54277286135693,33.6283185840708,0.0,100.0,0.5215631864955486
train tissue 5,34.848484848484844,54.54545454545454,0.0,50.0,44.44444444444444,45.833333333333336,37.5,0.0,100.0,0.6824417009602194
train tissue 6,39.09494841252567,60.80488065931712,9.999999999999996,46.47996457825988,46.08516175348858,63.3114571963938,50.466376476858834,100.0,39.467995112322555,0.6376041367423154
train tissue 7,28.249271101138447,52.03405865657522,0.0,32.71375464684013,37.93103448275862,25.815173676850918,37.2628726287263,0.0,40.18264840182646,0.5877343749999999
train tissue 8,16.66666666666666,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111109,33.33333333333333,0.0,0.0,0.6279916753381893
train tissue 9,20.762703819868157,49.90013295246088,0.0,12.387978507143593,33.80069350218604,23.469116861192447,33.97328557487583,0.0,36.434065008701516,0.5633409288194444
train tissue 10,22.23838533506949,51.06511679487059,0.0,15.650039210337882,35.81932773109243,32.59119440783102,34.46323839590684,0.0,63.310344827586206,0.5794565080166646
train tissue 11,31.2289921264783,52.20489592198836,0.0,41.482080457446536,40.52749719416385,29.72940814533563,37.2839099169637,0.0,51.90431451904318,0.5929345204157712
train tissue 12,27.493614331113577,56.031331592689284,0.0,26.449511400651453,39.63963963963963,27.619502973148233,38.919114980050765,0.0,43.93939393939394,0.5648526077097507
train tissue 13,19.153094245302807,51.08959367008372,0.0,6.369689065824695,33.57371794871795,17.73862077845082,34.69290824353609,0.0,18.522954091816366,0.5525168450257629
train tissue 14,15.72327044025156,47.16981132075468,0.0,0.0,30.86419753086419,10.548523206751046,31.645569620253138,0.0,0.0,0.6002218934911243
train tissue 15,24.735902748492745,50.25488804284708,0.0,23.952820202631152,35.32338308457712,23.76938285392842,35.160270880361246,0.0,36.147877681424006,0.524875
train tissue 16,25.021137642496857,49.838187702265344,0.0,25.225225225225234,36.11111111111111,28.69135802469135,34.22222222222219,0.0,51.85185185185186,0.6196670135275755
train tissue 17,20.639379196894208,49.32199244544689,0.0,12.59614514523573,34.03343782654127,26.774570019071245,33.328436593337976,0.0,46.99527346387576,0.6277913304559954
train tissue 18,20.32614458416339,49.054184033343965,6.451612903225806,5.4726368159203975,33.90968508615568,57.4314685499423,33.00869136411263,100.0,39.285714285714285,0.6198131001371742
train mean,24.589547146421324,51.08104764505067,2.175084730491277,20.51250906372204,36.3794191299468,32.70790422997765,35.553847299353784,17.114815168592987,45.45505022198618,0.5895479583625527
train std,6.071286819789493,3.1060919838706798,4.94147246859041,14.347199734069237,3.8729552664193956,14.935102864088238,3.9431973899885415,36.32360859166156,25.197905083229323,0.040583853586054874
test tissue 0,24.152937467492126,38.22676717094515,0.0,34.23204523153124,30.426716141001858,20.49083440966906,29.42385718149853,0.0,32.04864604750865,0.5190382777526281
test tissue 1,18.011822630671773,45.47423126894754,0.0,8.561236623067776,29.682539682539684,16.1100745478718,31.268612269207818,0.0,17.061611374407587,0.45973447462660494
test tissue 2,24.02560430452947,47.806101128290855,0.0,24.270711785297557,34.666666666666664,27.686176036097464,32.81698221457258,0.0,50.24154589371981,0.5127250692520776
test tissue 3,16.66666666666666,49.999999999999986,0.0,0.0,33.33333333333334,11.111111111111105,33.333333333333314,0.0,0.0,0.5466472303206997
test tissue 4,18.602639983452576,42.60455491276615,0.0,13.203365037591583,27.929662431010144,16.227188892468053,29.981776563776023,0.0,18.69979011362814,0.5321160907399025
test tissue 5,19.484097062912017,46.967039296279786,11.485251892456269,0.0,31.7193675889328,26.6725925201897,31.94785767710223,48.069919883466866,0.0,0.4747041420118343
test tissue 6,17.061192487258996,45.226130653266345,5.957446808510639,0.0,29.682539682539673,19.57224118316269,30.716723549488062,28.000000000000004,0.0,0.4994341330918968
test tissue 7,17.012675895990736,47.82259360437093,0.0,3.215434083601284,30.218253968253972,13.265313504033976,32.75368699097517,0.0,7.042253521126758,0.5478762055753732
test mean,19.37720456237179,45.515927254358346,2.1803373376208635,10.43534909513618,30.95738493678477,18.89194152557548,31.53035372249422,9.508739985433358,15.636730868798866,0.5115344529213772
test std,2.8546631256420008,3.4364208274699695,4.021368179221079,11.977535861863156,2.0380753075158773,5.567049397051665,1.3296110207566338,17.216954248350266,16.902824826061426,0.03004389743630303
