,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,16.66666666666664,49.99999999999992,0.0,0.0,33.33333333333333,11.111111111111088,33.333333333333265,0.0,0.0,0.5863124589086127
train tissue 1,16.666666666666668,50.0,0.0,0.0,33.33333333333333,11.111111111111112,33.333333333333336,0.0,0.0,0.6195011337868481
train tissue 2,16.66666666666668,50.000000000000036,0.0,0.0,33.33333333333333,11.111111111111121,33.333333333333364,0.0,0.0,0.5857613168724279
train tissue 3,16.66666666666666,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111107,33.33333333333332,0.0,0.0,0.5075972943829037
train tissue 4,16.66666666666668,50.000000000000036,0.0,0.0,33.33333333333333,11.111111111111121,33.333333333333364,0.0,0.0,0.5918025205226037
train tissue 5,16.666666666666668,50.0,0.0,0.0,33.333333333333336,11.111111111111112,33.333333333333336,0.0,0.0,0.6851851851851851
train tissue 6,16.66666666666666,49.999999999999986,0.0,0.0,33.333333333333336,11.111111111111109,33.33333333333333,0.0,0.0,0.5703820741166331
train tissue 7,16.66666666666667,50.000000000000014,0.0,0.0,33.33333333333333,11.111111111111114,33.33333333333334,0.0,0.0,0.59765625
train tissue 8,16.66666666666667,50.000000000000014,0.0,0.0,33.33333333333335,11.111111111111114,33.33333333333334,0.0,0.0,0.7372528616024974
train tissue 9,16.66666666666666,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111105,33.333333333333314,0.0,0.0,0.5597737630208333
train tissue 10,16.666666666666654,49.999999999999964,0.0,0.0,33.33333333333334,11.1111111111111,33.3333333333333,0.0,0.0,0.5535601565458906
train tissue 11,16.666666666666668,50.0,0.0,0.0,33.33333333333332,11.111111111111109,33.33333333333333,0.0,0.0,0.6320117538704442
train tissue 12,16.66666666666666,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111109,33.33333333333333,0.0,0.0,0.5475736961451247
train tissue 13,16.666666666666682,50.00000000000004,0.0,0.0,33.33333333333336,11.111111111111127,33.33333333333338,0.0,0.0,0.6206235962478532
train tissue 14,16.666666666666682,50.00000000000004,0.0,0.0,33.33333333333334,11.111111111111127,33.33333333333338,0.0,0.0,0.5290310650887574
train tissue 15,16.66666666666664,49.999999999999915,0.0,0.0,33.33333333333333,11.111111111111086,33.33333333333326,0.0,0.0,0.5878
train tissue 16,16.666666666666668,50.0,0.0,0.0,33.333333333333336,11.111111111111112,33.333333333333336,0.0,0.0,0.5586734693877551
train tissue 17,16.66666666666666,49.999999999999986,0.0,0.0,33.333333333333336,11.111111111111109,33.33333333333333,0.0,0.0,0.7131893860561915
train tissue 18,16.66666666666665,49.99999999999995,0.0,0.0,33.333333333333336,11.111111111111095,33.333333333333286,0.0,0.0,0.5641536873709889
train tissue 19,16.666666666666668,50.0,0.0,0.0,33.33333333333333,11.111111111111112,33.333333333333336,0.0,0.0,0.5997942386831275
train tissue 20,16.66666666666666,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111109,33.33333333333333,0.0,0.0,0.5952380952380952
train mean,16.666666666666668,49.999999999999986,0.0,0.0,33.33333333333334,11.111111111111109,33.333333333333336,0.0,0.0,0.5972797144301321
train std,1.2134827384073311e-14,3.4427383398859473e-14,0.0,0.0,1.2306961192854808e-14,1.0537626089926992e-14,3.173858552554322e-14,0.0,0.0,0.05571366339125806
test tissue 0,16.666666666666668,50.0,0.0,0.0,33.33333333333333,11.111111111111112,33.333333333333336,0.0,0.0,0.6093757859262613
test tissue 1,16.666666666666693,50.00000000000008,0.0,0.0,33.33333333333333,11.111111111111134,33.3333333333334,0.0,0.0,0.5489562407197135
test tissue 2,16.66666666666667,50.000000000000014,0.0,0.0,33.33333333333333,11.111111111111116,33.33333333333335,0.0,0.0,0.48069598337950137
test tissue 3,16.66666666666668,50.000000000000036,0.0,0.0,33.333333333333336,11.111111111111121,33.333333333333364,0.0,0.0,0.5139525197834235
test tissue 4,16.666666666666647,49.999999999999936,0.0,0.0,33.33333333333332,11.111111111111091,33.33333333333327,0.0,0.0,0.5131029626276344
test tissue 5,16.666666666666654,49.999999999999964,0.0,0.0,33.33333333333333,11.1111111111111,33.3333333333333,0.0,0.0,0.5029585798816568
test tissue 6,16.666666666666682,50.00000000000004,0.0,0.0,33.333333333333336,11.111111111111127,33.33333333333338,0.0,0.0,0.49869850611136257
test tissue 7,16.666666666666632,49.9999999999999,0.0,0.0,33.33333333333332,11.11111111111108,33.33333333333324,0.0,0.0,0.5343671555027085
test mean,16.666666666666668,50.0,0.0,0.0,33.33333333333333,11.111111111111112,33.333333333333336,0.0,0.0,0.5252634667415328
test std,1.892466250611459e-14,5.54951617168815e-14,0.0,0.0,5.0242958677880805e-15,1.724530548492318e-14,5.099103395312214e-14,0.0,0.0,0.03739048674497259
