plant,time point,dividing parent cell,parent neighbor,label,isCellTest
ktnP1,1,3759,3568,0,True
ktnP1,1,3759,3631,2,True
ktnP1,1,3759,3776,2,True
ktnP1,1,3759,3848,1,True
ktnP1,1,3759,3858,1,True
ktnP1,1,4070,3613,1,True
ktnP1,1,4070,3630,2,True
ktnP1,1,4070,3663,0,True
ktnP1,1,4070,3894,0,True
ktnP1,1,4070,3970,1,True
ktnP1,1,4070,4072,1,True
ktnP1,1,4070,4074,2,True
ktnP1,1,3660,3653,1,True
ktnP1,1,3660,3674,2,True
ktnP1,1,3660,3676,0,True
ktnP1,1,3660,3877,1,True
ktnP1,1,3660,3891,2,True
ktnP1,1,3657,3875,1,True
ktnP1,1,3657,3880,1,True
ktnP1,1,3657,3948,1,True
ktnP1,1,3657,4043,2,True
ktnP1,1,4031,3666,0,True
ktnP1,1,4031,3723,2,True
ktnP1,1,4031,3727,1,True
ktnP1,1,4031,3791,1,True
ktnP1,1,4031,3839,1,True
ktnP1,1,4031,3959,2,True
ktnP1,1,4031,4032,0,True
ktnP1,1,4031,4148,0,True
ktnP1,1,3881,3568,2,True
ktnP1,1,3881,3758,1,True
ktnP1,1,3881,3884,1,True
ktnP1,1,3881,4078,1,True
ktnP1,1,3881,4138,0,True
ktnP1,1,3591,3747,2,True
ktnP1,1,3591,3748,0,True
ktnP1,1,3591,4043,1,True
ktnP1,1,3591,4044,2,True
ktnP1,1,3846,3797,0,True
ktnP1,1,3846,3799,0,True
ktnP1,1,3846,3802,0,True
ktnP1,1,3846,3844,0,True
ktnP1,1,3846,3850,2,True
ktnP1,1,3846,3911,1,True
ktnP1,1,3846,4143,2,True
ktnP1,1,4076,3627,0,True
ktnP1,1,4076,3758,0,True
ktnP1,1,4076,3762,2,True
ktnP1,1,4076,3783,0,True
ktnP1,1,4076,3884,0,True
ktnP1,1,4076,4072,1,True
ktnP1,1,4076,4075,1,True
ktnP1,1,4076,4077,2,True
ktnP1,1,3736,3593,0,True
ktnP1,1,3736,3756,2,True
ktnP1,1,3736,3817,2,True
ktnP1,1,3736,3892,0,True
ktnP1,1,3736,4121,1,True
ktnP1,1,3736,4122,1,True
ktnP1,1,3756,3584,2,True
ktnP1,1,3756,3593,2,True
ktnP1,1,3756,3736,1,True
ktnP1,1,3756,3880,0,True
ktnP1,1,3756,3948,0,True
ktnP1,1,3756,4019,0,True
ktnP1,1,3756,4122,1,True
ktnP1,1,3797,3734,0,True
ktnP1,1,3797,3737,2,True
ktnP1,1,3797,3795,0,True
ktnP1,1,3797,3799,1,True
ktnP1,1,3797,3843,0,True
ktnP1,1,3797,3844,2,True
ktnP1,1,3797,3846,1,True
ktnP1,1,3568,3631,1,True
ktnP1,1,3568,3759,1,True
ktnP1,1,3568,3776,1,True
ktnP1,1,3568,3881,0,True
ktnP1,1,3568,3884,0,True
ktnP1,1,3568,4077,2,True
ktnP1,1,3568,4137,2,True
ktnP1,1,3568,4138,0,True
ktnP1,1,3867,3592,2,True
ktnP1,1,3867,3594,0,True
ktnP1,1,3867,3768,1,True
ktnP1,1,3867,3858,2,True
ktnP1,1,3867,3868,0,True
ktnP1,1,3867,4119,1,True
ktnP1,1,3643,3590,0,True
ktnP1,1,3643,3635,2,True
ktnP1,1,3643,3702,1,True
ktnP1,1,3643,3810,0,True
ktnP1,1,3643,4015,0,True
ktnP1,1,3643,4139,2,True
ktnP1,1,3776,3568,1,True
ktnP1,1,3776,3759,2,True
ktnP1,1,3776,3858,0,True
ktnP1,1,3776,4075,1,True
ktnP1,1,3776,4077,1,True
ktnP1,1,3776,4119,2,True
ktnP1,1,3776,4120,1,True
ktnP1,1,3616,3617,2,True
ktnP1,1,3616,3727,0,True
ktnP1,1,3616,3745,1,True
ktnP1,1,3616,3791,0,True
ktnP1,1,3616,3949,1,True
ktnP1,1,3616,4117,1,True
ktnP1,1,3616,4118,2,True
ktnP1,1,3715,3589,0,True
ktnP1,1,3715,3784,2,True
ktnP1,1,3715,3848,2,True
ktnP1,1,3715,3868,1,True
ktnP1,1,3715,4032,1,True
ktnP1,1,3715,4135,0,True
ktnP1,1,3715,4136,0,True
ktnP1,1,4143,3844,0,True
ktnP1,1,4143,3846,2,True
ktnP1,1,4143,3903,0,True
ktnP1,1,4143,3911,1,True
ktnP1,1,4143,3924,2,True
ktnP1,1,4143,3929,1,True
ktnP1,1,4143,4144,1,True
ktnP1,1,3903,3842,0,True
ktnP1,1,3903,3843,0,True
ktnP1,1,3903,3844,0,True
ktnP1,1,3903,3904,2,True
ktnP1,1,3903,3924,1,True
ktnP1,1,3903,3925,1,True
ktnP1,1,3903,3945,1,True
ktnP1,1,3903,4143,2,True
ktnP1,1,3739,3624,0,True
ktnP1,1,3739,3747,1,True
ktnP1,1,3739,3748,2,True
ktnP1,1,3739,3820,0,True
ktnP1,1,3739,3838,1,True
ktnP1,1,3739,4018,0,True
ktnP1,1,3739,4093,2,True
ktnP1,1,3569,3673,1,True
ktnP1,1,3569,3675,1,True
ktnP1,1,3569,3691,2,True
ktnP1,1,3569,3831,0,True
