,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.5441176470588236
train tissue 1,0.0,50.00000000000002,0.0,0.5076628352490425
train tissue 2,0.0,50.000000000000014,0.0,0.49963636363636343
train tissue 3,0.0,50.000000000000014,0.0,0.5734693877551021
train tissue 4,0.0,49.99999999999997,0.0,0.5200617283950617
train tissue 5,0.0,50.000000000000014,0.0,0.648606811145511
train tissue 6,0.0,50.000000000000014,0.0,0.6449579831932775
train tissue 7,0.0,49.999999999999986,0.0,0.5457627118644067
train tissue 8,0.0,50.00000000000002,0.0,0.7391304347826088
train tissue 9,0.0,49.999999999999986,0.0,0.5724319578577695
train tissue 10,0.0,49.999999999999964,0.0,0.5801886792452831
train tissue 11,0.0,50.000000000000014,0.0,0.5101190476190479
train tissue 12,0.0,50.0,0.0,0.5526932084309133
train tissue 13,0.0,50.0,0.0,0.5732255166217428
train tissue 14,0.0,49.999999999999986,0.0,0.5347368421052628
train tissue 15,0.0,50.0,0.0,0.5711538461538463
train tissue 16,0.0,50.000000000000014,0.0,0.5852272727272724
train tissue 17,0.0,50.00000000000002,0.0,0.43333333333333357
train tissue 18,0.0,50.0,0.0,0.697126013264554
train mean,0.0,50.0,0.0,0.5701916642336432
train std,0.0,1.6623791107849736e-14,0.0,0.07008385314763667
test tissue 0,0.0,50.000000000000036,0.0,0.5435897435897441
test tissue 1,0.0,50.000000000000014,0.0,0.6098003629764063
test tissue 2,0.0,49.999999999999986,0.0,0.49682539682539667
test tissue 3,0.0,50.0,0.0,0.25446428571428575
test tissue 4,0.0,50.000000000000014,0.0,0.4633333333333335
test tissue 5,0.0,50.0,0.0,0.5012499999999999
test tissue 6,0.0,50.000000000000014,0.0,0.5492081447963804
test tissue 7,0.0,49.999999999999986,0.0,0.5798258345428154
test mean,0.0,50.00000000000001,0.0,0.4997871377222952
test std,0.0,1.5688358818848954e-14,0.0,0.10270911618953979
