,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,20.6,50.71,0.0,11.1,34.85,28.49,34.16,0.0,51.31,0.5765,17.51,50.05,0.0,2.47,33.43,20.93,33.49,0.0,29.31,0.5523
split 1,21.32,50.66,0.0,13.3,34.89,26.22,34.3,0.0,44.37,0.5809,18.86,49.38,0.0,7.21,33.65,30.05,33.11,0.0,57.02,0.5144
split 2,22.07,50.65,0.0,15.57,35.24,27.5,34.35,0.0,48.14,0.5812,18.84,50.26,0.0,6.27,33.94,24.71,33.75,0.0,40.39,0.5386
split 3,16.92,49.99,0.0,0.76,33.41,35.07,33.34,0.0,71.88,0.59,18.17,50.11,0.0,4.41,33.85,31.23,33.51,0.0,60.17,0.5087
split 4,18.68,50.09,0.0,5.97,33.87,26.44,33.59,0.0,45.74,0.5851,21.01,50.67,0.0,12.36,35.25,35.96,34.04,0.0,73.84,0.5329999999999999
split 5,20.65,50.43,0.0,11.53,34.58,26.25,34.05,0.0,44.69,0.5755,17.55,50.16,0.0,2.5,33.76,44.49,33.47,0.0,100.0,0.5797
mean,20.04,50.42,0.0,9.71,34.47,28.33,33.97,0.0,51.02,0.5815,18.66,50.1,0.0,5.87,33.98,31.23,33.56,0.0,60.12,0.5378
std,1.73,0.29,0.0,4.94,0.63,3.12,0.37,0.0,9.62,0.0049,1.18,0.38,0.0,3.39,0.59,7.62,0.28,0.0,22.83,0.0237
test mean,18.862560384509163,50.2097955945827,0.0,6.37788555894478,34.074584469973516,18.094982677261797,33.77852769325082,0.0,20.506420338534582,0.5819980209319361,20.50085226099558,49.12378544064727,0.0,12.378771342339475,33.89342942749015,20.021937065191906,33.43736138538952,0.0,26.628449810186194,0.5341904077573455
test std,3.3189516936487813,0.6194064803866098,0.0,9.80173039479014,1.2419071466547658,10.055329446320323,0.7012836005085605,0.0,29.81325358190576,0.041234593309659784,3.3913395114878346,1.4682840038434508,0.0,10.964864590959499,1.010154686294615,7.321840288046777,0.6276898299704043,0.0,21.888195749653683,0.0509972851348217
