,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.5635245901639341
train tissue 1,0.0,50.000000000000014,0.0,0.5824275362318841
train tissue 2,0.0,49.999999999999986,0.0,0.5109717868338558
train tissue 3,0.0,50.000000000000014,0.0,0.5138888888888888
train tissue 4,0.0,50.00000000000002,0.0,0.5227513227513231
train tissue 5,0.0,49.999999999999986,0.0,0.6339869281045751
train tissue 6,0.0,50.000000000000014,0.0,0.6070707070707071
train tissue 7,0.0,50.000000000000014,0.0,0.33998574483250193
train tissue 8,0.0,49.999999999999986,0.0,0.4583987441130295
train tissue 9,0.0,50.00000000000002,0.0,0.5352815395580898
train tissue 10,0.0,50.000000000000014,0.0,0.5495867768595044
train tissue 11,0.0,50.0,0.0,0.46839080459770127
train tissue 12,0.0,50.0,0.0,0.403343023255814
train tissue 13,0.0,50.0,0.0,0.7219696969696969
train tissue 14,0.0,50.00000000000002,0.0,0.3670212765957449
train tissue 15,0.0,50.0,0.0,0.5555555555555555
train tissue 16,0.0,50.00000000000002,0.0,0.516312056737589
train tissue 17,0.0,50.0,0.0,0.47896213183730735
train tissue 18,0.0,49.999999999999986,0.0,0.5198653198653195
train mean,0.0,50.0,0.0,0.518383917411738
train std,0.0,1.4210854715202004e-14,0.0,0.08801315595355527
test tissue 0,0.0,50.000000000000014,0.0,0.46657250470809825
test tissue 1,0.0,50.000000000000014,0.0,0.6300366300366301
test tissue 2,0.0,50.0,0.0,0.5714285714285715
test tissue 3,0.0,50.000000000000014,0.0,0.5611111111111111
test tissue 4,0.0,50.0,0.0,0.5301542776998599
test tissue 5,0.0,50.0,0.0,0.45670995670995607
test tissue 6,0.0,50.0,0.0,0.5326704545454547
test tissue 7,0.0,50.0,0.0,0.5113636363636364
test mean,0.0,50.00000000000001,0.0,0.5325058928254148
test std,0.0,7.105427357601002e-15,0.0,0.0529035276548048
