,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5375,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5394
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5471,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5116
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5427,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5436
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5447,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5455
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5471,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.529
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5528,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4892
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5453,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5264
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201
test mean,16.666666666666668,50.0,0.0,0.0,33.33333333333333,11.111111111111112,33.333333333333336,0.0,0.0,0.5450170466173463,16.666666666666664,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111107,33.33333333333333,0.0,0.0,0.5472602644557356
test std,1.6563741094235493e-14,4.8766874354076587e-14,0.0,0.0,6.099263851517038e-15,1.4867653797487008e-14,4.428346387072055e-14,0.0,0.0,0.05076699785224208,1.3644455783656553e-14,3.8836864584857706e-14,0.0,0.0,4.351167857633658e-15,1.1766269114136714e-14,3.561584388436398e-14,0.0,0.0,0.0200163847969142
