,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.46057347670250937
train tissue 1,0.0,50.000000000000014,0.0,0.5793333333333335
train tissue 2,0.0,49.999999999999986,0.0,0.591692789968652
train tissue 3,0.0,50.0,0.0,0.5555555555555555
train tissue 4,0.0,49.99999999999997,0.0,0.6031746031746033
train tissue 5,0.0,50.000000000000014,0.0,0.5696594427244583
train tissue 6,0.0,49.999999999999986,0.0,0.6128526645768023
train tissue 7,0.0,50.00000000000002,0.0,0.48826979472140797
train tissue 8,0.0,50.00000000000002,0.0,0.6766304347826088
train tissue 9,0.0,50.000000000000014,0.0,0.5659722222222224
train tissue 10,0.0,49.99999999999997,0.0,0.4903225806451609
train tissue 11,0.0,50.0,0.0,0.5413793103448276
train tissue 12,0.0,50.0,0.0,0.6402116402116402
train tissue 13,0.0,50.0,0.0,0.6956937799043063
train tissue 14,0.0,50.0,0.0,0.5634920634920635
train tissue 15,0.0,49.99999999999999,0.0,0.5653846153846155
train tissue 16,0.0,50.00000000000002,0.0,0.5869565217391306
train tissue 17,0.0,50.00000000000002,0.0,0.5885416666666665
train tissue 18,0.0,50.0,0.0,0.5711574952561671
train mean,0.0,50.0,0.0,0.5761502100740384
train std,0.0,1.5378302753758526e-14,0.0,0.056947568422465976
test tissue 0,0.0,50.0,0.0,0.4895506792058513
test tissue 1,0.0,50.000000000000014,0.0,0.544871794871795
test tissue 2,0.0,50.000000000000014,0.0,0.5039473684210526
test tissue 3,0.0,50.0,0.0,0.4320987654320987
test tissue 4,0.0,50.00000000000002,0.0,0.5630341880341883
test tissue 5,0.0,50.0,0.0,0.47741147741147794
test tissue 6,0.0,50.000000000000014,0.0,0.4670296430732
test tissue 7,0.0,49.999999999999986,0.0,0.5147783251231526
test mean,0.0,50.00000000000001,0.0,0.49909028019660207
test std,0.0,1.0950198975068616e-14,0.0,0.03957776913179034
