,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,21.16,50.03,0.0,13.44,34.72,29.24,33.77,0.0,53.96,0.5732,18.24,49.88,0.0,4.86,33.27,19.65,33.55,0.0,25.4,0.5551
split 1,18.39,50.14,0.0,5.04,33.85,27.19,33.59,0.0,47.98,0.5806,17.48,49.03,0.0,3.4,32.73,19.74,32.88,0.0,26.34,0.4785
split 2,19.05,49.94,0.0,7.2,33.84,25.49,33.56,0.0,42.91,0.5717,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5597
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5759,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5302
split 4,16.66,49.97,0.0,0.0,33.29,11.11,33.32,0.0,0.0,0.5869,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4931
split 5,17.48,50.03,0.0,2.4,33.55,27.35,33.42,0.0,48.62,0.5803,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5303
mean,18.23,50.02,0.0,4.68,33.76,21.91,33.5,0.0,32.24,0.5781,17.06,49.82,0.0,1.38,33.22,13.97,33.29,0.0,8.62,0.5245
std,1.57,0.06,0.0,4.69,0.48,7.72,0.16,0.0,23.02,0.0051,0.6,0.36,0.0,1.99,0.22,4.05,0.2,0.0,12.2,0.0298
test mean,17.91540102107309,50.01196488585714,0.0,3.7342381773621387,33.67675199513044,17.236214115807492,33.47394249071228,0.0,18.23469985671021,0.5733879623552817,17.05479969998783,49.71936852375782,0.0,1.4450305762056597,33.19751082251082,14.732222822125323,33.216584608933616,0.0,10.980083857442347,0.5384640821632378
test std,2.2683778003674093,0.4549040948572909,0.0,6.694515337009321,0.9950048550596277,8.804354720372235,0.38731114909250197,0.0,26.249136656928627,0.04243596299437796,0.9346169045898964,0.7540721372377582,0.0,2.511288370031932,0.6742486731663485,6.400254725872209,0.5044120166866624,0.0,19.01986848309457,0.036617953594834565
