,F1,Acc,precision,Auc
train tissue 0,0.0,49.99999999999997,0.0,0.5593220338983046
train tissue 1,0.0,49.99999999999997,0.0,0.4915254237288131
train tissue 2,0.0,49.999999999999986,0.0,0.5579937304075234
train tissue 3,0.0,50.000000000000036,0.0,0.5826530612244899
train tissue 4,0.0,50.00000000000002,0.0,0.45217391304347837
train tissue 5,0.0,50.000000000000014,0.0,0.5588235294117649
train tissue 6,0.0,49.99999999999998,0.0,0.5230263157894735
train tissue 7,0.0,49.99999999999997,0.0,0.5327935222672063
train tissue 8,0.0,49.99999999999999,0.0,0.48611111111111077
train tissue 9,0.0,50.00000000000002,0.0,0.5139257294429711
train tissue 10,0.0,50.000000000000014,0.0,0.5952380952380951
train tissue 11,0.0,50.0,0.0,0.4705525197328474
train tissue 12,0.0,50.0,0.0,0.428
train tissue 13,0.0,50.0,0.0,0.4736842105263158
train tissue 14,0.0,49.99999999999998,0.0,0.5706860706860708
train tissue 15,0.0,50.000000000000014,0.0,0.5741890959282266
train tissue 16,0.0,49.999999999999986,0.0,0.43956043956043933
train tissue 17,0.0,49.999999999999986,0.0,0.6145320197044334
train tissue 18,0.0,49.999999999999986,0.0,0.4621212121212115
train mean,0.0,50.0,0.0,0.5203637912538304
train std,0.0,1.9149301917896006e-14,0.0,0.05532990151440928
test tissue 0,0.0,50.0,0.0,0.4712153518123664
test tissue 1,0.0,50.000000000000014,0.0,0.45372050816696896
test tissue 2,0.0,50.0,0.0,0.5685618729096988
test tissue 3,0.0,50.0,0.0,0.596551724137931
test tissue 4,0.0,50.000000000000014,0.0,0.4446002805049089
test tissue 5,0.0,49.99999999999999,0.0,0.5339578454332552
test tissue 6,0.0,49.99999999999999,0.0,0.5314102564102566
test tissue 7,0.0,49.999999999999964,0.0,0.5483193277310924
test mean,0.0,49.99999999999999,0.0,0.5185421458883098
test std,0.0,1.5280799322856756e-14,0.0,0.052185306385157094
