,F1,Acc,precision,Auc
train tissue 0,0.0,50.00000000000002,0.0,0.6266666666666667
train tissue 1,0.0,50.000000000000014,0.0,0.5896057347670255
train tissue 2,0.0,49.999999999999986,0.0,0.5420227920227919
train tissue 3,0.0,50.000000000000014,0.0,0.503061224489796
train tissue 4,0.0,50.000000000000036,0.0,0.5889328063241108
train tissue 5,0.0,50.000000000000014,0.0,0.6087719298245613
train tissue 6,0.0,49.99999999999998,0.0,0.5930434782608694
train tissue 7,0.0,50.000000000000036,0.0,0.5019893899204246
train tissue 8,0.0,50.000000000000014,0.0,0.6562137049941932
train tissue 9,0.0,50.000000000000014,0.0,0.6121700879765399
train tissue 10,0.0,50.00000000000002,0.0,0.6120567375886525
train tissue 11,0.0,49.99999999999999,0.0,0.4909409701928701
train tissue 12,0.0,49.99999999999997,0.0,0.6013645224171538
train tissue 13,0.0,49.999999999999986,0.0,0.5283018867924525
train tissue 14,0.0,50.0,0.0,0.6554347826086958
train tissue 15,0.0,50.000000000000014,0.0,0.5147540983606558
train tissue 16,0.0,50.000000000000014,0.0,0.5403846153846154
train tissue 17,0.0,50.000000000000014,0.0,0.6242559523809523
train tissue 18,0.0,50.0,0.0,0.6778280542986428
train mean,0.0,50.00000000000001,0.0,0.5825157597511406
train std,0.0,1.7328167009932818e-14,0.0,0.05556054202742034
test tissue 0,0.0,50.000000000000036,0.0,0.49333333333333346
test tissue 1,0.0,50.0,0.0,0.46169354838709714
test tissue 2,0.0,50.000000000000014,0.0,0.5952380952380953
test tissue 3,0.0,49.999999999999986,0.0,0.48484848484848486
test tissue 4,0.0,50.0,0.0,0.532855436081243
test tissue 5,0.0,50.000000000000014,0.0,0.4810040705563093
test tissue 6,0.0,50.000000000000014,0.0,0.5795523290986082
test tissue 7,0.0,50.00000000000004,0.0,0.7203389830508475
test mean,0.0,50.000000000000014,0.0,0.5436080350742524
test std,0.0,1.758503553725828e-14,0.0,0.08055787641790427
