,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5508,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5096
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5498,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5097
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5432,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5226
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5475,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.525
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5386,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5526
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5479,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5159
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5463,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5226
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146
test mean,16.666666666666668,50.00000000000002,0.0,0.0,33.33333333333333,11.111111111111112,33.333333333333336,0.0,0.0,0.5527439533728072,16.66666666666666,50.0,0.0,0.0,33.33333333333333,11.11111111111111,33.33333333333332,0.0,0.0,0.5161643663205222
test std,1.7154784657419896e-14,5.289657939625129e-14,0.0,0.0,6.5203873268320016e-15,1.5437585023790762e-14,4.662190930076726e-14,0.0,0.0,0.053790943216807684,1.116422962075395e-14,3.342195448792534e-14,0.0,0.0,6.153480596427404e-15,9.648087210223558e-15,2.897150329470593e-14,0.0,0.0,0.034920916506941624
