,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5436,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5429
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5513,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4875
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5579,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5136
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5536,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5343
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5419,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5852
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5558,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5188
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5507,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5304
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0301
test mean,16.666666666666668,50.00000000000001,0.0,0.0,33.33333333333333,11.111111111111112,33.333333333333336,0.0,0.0,0.5375037948990986,16.66666666666666,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111107,33.33333333333332,0.0,0.0,0.5410663165597968
test std,1.316751013550307e-14,3.925793034320311e-14,0.0,0.0,6.9159151421486e-15,1.1790063413694796e-14,3.499966326728296e-14,0.0,0.0,0.04919119932331396,1.5280799322856756e-14,4.46569184830158e-14,0.0,0.0,4.351167857633658e-15,1.3745260521373624e-14,4.1355174313731936e-14,0.0,0.0,0.034403604421952685
