,F1,Acc,precision,Auc
train tissue 0,0.0,49.99999999999997,0.0,0.5594262295081963
train tissue 1,0.0,50.0,0.0,0.5734355044699876
train tissue 2,0.0,50.0,0.0,0.5046666666666664
train tissue 3,0.0,50.000000000000014,0.0,0.5263157894736843
train tissue 4,0.0,49.999999999999986,0.0,0.5370689655172409
train tissue 5,0.0,50.0,0.0,0.6030405405405407
train tissue 6,0.0,50.000000000000014,0.0,0.5653021442495126
train tissue 7,0.0,50.000000000000014,0.0,0.4835294117647063
train tissue 8,0.0,50.00000000000002,0.0,0.5625000000000001
train tissue 9,0.0,50.00000000000002,0.0,0.4549071618037138
train tissue 10,0.0,49.99999999999997,0.0,0.606413994169096
train tissue 11,0.0,50.0,0.0,0.5542857142857143
train tissue 12,0.0,49.999999999999986,0.0,0.5010141987829615
train tissue 13,0.0,50.0,0.0,0.5673076923076925
train tissue 14,0.0,50.00000000000002,0.0,0.4884910485933505
train tissue 15,0.0,50.000000000000014,0.0,0.6370235934664245
train tissue 16,0.0,50.000000000000014,0.0,0.4750290360046462
train tissue 17,0.0,49.999999999999964,0.0,0.629074315514993
train tissue 18,0.0,50.0,0.0,0.5435483870967746
train mean,0.0,50.0,0.0,0.5459147575903106
train std,0.0,1.7251323318614707e-14,0.0,0.05075248604895413
test tissue 0,0.0,49.999999999999986,0.0,0.45657276995305135
test tissue 1,0.0,49.99999999999998,0.0,0.49545454545454515
test tissue 2,0.0,50.0,0.0,0.4632107023411369
test tissue 3,0.0,50.0,0.0,0.41034482758620694
test tissue 4,0.0,49.999999999999986,0.0,0.47001303780964754
test tissue 5,0.0,50.0,0.0,0.5661846496106779
test tissue 6,0.0,49.99999999999999,0.0,0.40929064657878206
test tissue 7,0.0,49.999999999999986,0.0,0.6715927750410506
test mean,0.0,49.99999999999999,0.0,0.4928329942968873
test std,0.0,7.944109290391274e-15,0.0,0.0820358557684116
