,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.48242424242424253
train tissue 1,0.0,50.0,0.0,0.5175757575757578
train tissue 2,0.0,50.0,0.0,0.5012106537530263
train tissue 3,0.0,50.00000000000002,0.0,0.5174291938997821
train tissue 4,0.0,50.0,0.0,0.5292047853624205
train tissue 5,0.0,49.99999999999998,0.0,0.586080586080586
train tissue 6,0.0,50.0,0.0,0.5213903743315511
train tissue 7,0.0,50.0,0.0,0.5546875
train tissue 8,0.0,50.00000000000002,0.0,0.4433333333333337
train tissue 9,0.0,50.0,0.0,0.43941326530612246
train tissue 10,0.0,50.0,0.0,0.5382653061224489
train tissue 11,0.0,50.000000000000014,0.0,0.5297766749379653
train tissue 12,0.0,50.0,0.0,0.5482026143790848
train tissue 13,0.0,50.0,0.0,0.5848484848484848
train tissue 14,0.0,50.000000000000036,0.0,0.5565410199556542
train tissue 15,0.0,50.0,0.0,0.5000000000000002
train tissue 16,0.0,49.999999999999986,0.0,0.5744047619047616
train tissue 17,0.0,50.000000000000014,0.0,0.5591397849462371
train tissue 18,0.0,50.000000000000014,0.0,0.5967741935483875
train mean,0.0,50.0,0.0,0.530563291195255
train std,0.0,1.3442122834233563e-14,0.0,0.04306491620414829
test tissue 0,0.0,49.99999999999999,0.0,0.5125391849529778
test tissue 1,0.0,50.000000000000014,0.0,0.532600157109191
test tissue 2,0.0,50.000000000000014,0.0,0.5121951219512193
test tissue 3,0.0,50.0,0.0,0.5
test tissue 4,0.0,50.0,0.0,0.5308555399719497
test tissue 5,0.0,49.99999999999999,0.0,0.5567502986857829
test tissue 6,0.0,50.000000000000014,0.0,0.43340234644582487
test tissue 7,0.0,49.999999999999986,0.0,0.38834154351395717
test mean,0.0,50.0,0.0,0.4958355240788628
test std,0.0,1.0658141036401503e-14,0.0,0.05280328900303676
