,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5563,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5039
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5441,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5651
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5494,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5241
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5379999999999999,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5489999999999999
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5473,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5355
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5517,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4946
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5478,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5287
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244
test mean,16.666666666666664,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111107,33.33333333333333,0.0,0.0,0.5392157957739251,16.666666666666664,49.999999999999986,0.0,0.0,33.33333333333332,11.111111111111107,33.333333333333314,0.0,0.0,0.5249373772992314
test std,1.3217864086490991e-14,4.058908377952828e-14,0.0,0.0,6.31333788191056e-15,1.2054728638203048e-14,3.507550227986316e-14,0.0,0.0,0.0508351025205174,9.648087210223558e-15,2.864289338439558e-14,0.0,0.0,1.0950198975068616e-14,8.472682124045022e-15,2.7056661287843684e-14,0.0,0.0,0.06317546028761725
