plant,time point,dividing parent cell,parent neighbor,label,isCellTest
P1,0,700,353,2,False
P1,0,700,428,0,False
P1,0,700,538,0,False
P1,0,700,560,2,False
P1,0,700,687,0,False
P1,0,700,709,0,False
P1,0,700,717,1,False
P1,0,580,439,2,False
P1,0,580,442,1,False
P1,0,580,602,0,False
P1,0,580,717,0,False
P1,0,580,740,1,False
P1,0,580,753,1,False
P1,0,390,610,0,False
P1,0,390,653,0,False
P1,0,390,753,1,False
P1,0,390,754,1,False
P1,0,384,484,0,False
P1,0,384,592,2,False
P1,0,384,615,0,False
P1,0,384,630,1,False
P1,0,384,745,0,False
P1,0,384,751,0,False
P1,0,369,436,0,False
P1,0,369,461,1,False
P1,0,369,587,2,False
P1,0,369,600,1,False
P1,0,369,726,2,False
P1,0,369,738,2,False
P1,0,369,746,1,False
P1,0,352,353,0,False
P1,0,352,525,1,False
P1,0,352,551,2,False
P1,0,623,472,1,False
P1,0,623,476,2,False
P1,0,678,410,2,False
P1,0,678,532,0,False
P1,0,678,542,2,False
P1,0,678,671,2,False
P1,0,678,694,1,False
P1,0,678,695,0,False
P1,0,657,456,2,False
P1,0,657,652,1,False
P1,0,622,401,2,False
P1,0,622,472,0,False
P1,0,622,741,0,False
P1,0,622,754,1,False
P1,0,449,439,2,False
P1,0,449,741,0,False
P1,0,449,753,0,False
P1,0,449,754,0,False
P1,0,767,401,0,False
P1,0,767,653,1,False
P1,0,767,754,0,False
P1,0,552,397,0,False
P1,0,552,539,2,False
P1,0,552,568,0,False
P1,0,419,430,1,False
P1,0,419,542,1,False
P1,0,419,553,1,False
P1,0,419,665,1,False
P1,0,419,671,1,False
P1,0,419,697,0,False
P1,0,693,372,2,False
P1,0,693,413,2,False
P1,0,693,653,1,False
P1,0,693,696,2,False
P1,0,626,387,0,False
P1,0,626,456,0,False
P1,0,626,573,0,False
P1,0,626,670,1,False
P1,0,755,472,0,False
P1,0,540,353,1,False
P1,0,540,519,2,False
P1,0,540,525,1,False
P1,0,540,674,0,False
P1,0,540,687,0,False
P1,0,471,340,1,False
P1,0,471,467,1,False
P1,0,471,502,2,False
P1,0,471,602,0,False
P1,0,471,610,0,False
P1,0,471,758,1,False
P1,0,721,445,0,False
P1,0,721,694,1,False
P1,0,721,715,1,False
P1,0,721,725,2,False
P1,0,595,577,2,False
P1,0,595,741,1,False
P1,0,747,340,2,False
P1,0,747,413,0,False
P1,0,747,610,2,False
P1,0,728,372,2,False
P1,0,728,413,1,False
P1,0,728,690,2,False
P1,0,452,440,0,False
P1,0,452,577,0,False
P1,0,620,372,2,False
P1,0,620,518,1,False
P1,0,620,521,0,False
P1,0,620,555,0,False
P1,0,620,606,1,False
P1,0,414,443,1,False
P1,0,414,444,1,False
P1,0,414,536,1,False
P1,0,414,670,1,False
P1,0,414,750,0,False
P1,0,535,512,0,False
P1,0,535,523,0,False
P1,0,535,659,2,False
P1,0,535,665,2,False
P1,0,535,679,1,False
P1,0,535,697,1,False
P1,0,576,439,1,False
P1,0,576,709,1,False
P1,0,576,741,1,False
P1,0,672,407,0,False
P1,0,672,514,0,False
P1,0,672,538,0,False
P1,0,672,680,2,False
P1,0,672,698,2,False
P1,0,366,577,0,False
P1,0,366,720,2,False
P1,0,366,741,2,False
P1,0,421,420,1,False
P1,0,421,456,1,False
P1,0,421,507,0,False
P1,0,421,573,0,False
P1,0,421,632,1,False
P1,0,605,422,0,False
P1,0,605,518,1,False
P1,0,605,559,0,False
P1,0,605,589,0,False
P1,0,605,619,1,False
P1,0,605,690,0,False
P1,0,557,353,0,False
P1,0,557,551,0,False
P1,0,557,709,1,False
P1,0,557,720,2,False
P1,0,566,446,0,False
P1,0,566,567,0,False
P1,0,566,695,2,False
P1,0,566,715,0,False
P1,0,566,725,2,False
P1,0,566,730,1,False
P1,0,448,438,2,False
P1,0,448,441,0,False
P1,0,448,442,2,False
P1,0,448,447,0,False
P1,0,448,462,1,False
P1,0,448,716,1,False
P1,0,448,740,0,False
P1,0,517,407,1,False
P1,0,517,538,0,False
P1,0,517,674,2,False
P1,0,517,687,2,False
P1,1,5099,5003,0,False
P1,1,5099,5045,0,False
P1,1,5099,5101,2,False
P1,1,5099,5129,0,False
P1,1,5099,5182,2,False
P1,1,5099,5244,2,False
P1,1,5099,5287,0,False
P1,1,5198,5019,1,False
P1,1,5198,5053,2,False
P1,1,5198,5119,0,False
P1,1,5198,5153,2,False
P1,1,5198,5232,0,False
P1,1,5031,5009,2,False
P1,1,5031,5023,2,False
P1,1,5031,5176,0,False
P1,1,5306,4953,0,False
P1,1,5306,5025,0,False
P1,1,5306,5092,1,False
P1,1,5306,5151,1,False
P1,1,5306,5171,0,False
P1,1,5306,5181,1,False
P1,1,5306,5200,2,False
P1,1,5241,5016,0,False
P1,1,5241,5087,0,False
P1,1,5241,5115,2,False
P1,1,5241,5174,0,False
P1,1,5241,5233,1,False
P1,1,5241,5244,2,False
P1,1,5241,5292,1,False
P1,1,5204,5061,0,False
P1,1,5204,5090,1,False
P1,1,5204,5129,0,False
P1,1,5204,5156,0,False
P1,1,5204,5172,2,False
P1,1,5204,5287,2,False
P1,1,5229,5230,0,False
P1,1,5229,5235,0,False
P1,1,5114,5005,2,False
P1,1,5114,5107,2,False
P1,1,5114,5235,2,False
P1,1,5114,5270,2,False
P1,1,5083,4939,0,False
P1,1,5083,5235,0,False
P1,1,5275,5053,0,False
P1,1,5275,5085,0,False
P1,1,5275,5100,0,False
P1,1,5275,5126,2,False
P1,1,5275,5152,0,False
P1,1,5275,5153,0,False
P1,1,5226,5116,0,False
P1,1,5226,5188,0,False
P1,1,5226,5190,2,False
P1,1,5226,5192,2,False
P1,1,5226,5210,1,False
P1,1,5226,5259,0,False
P1,1,5226,5272,2,False
P1,1,5226,5286,0,False
P1,1,5257,5011,0,False
