,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
test tissue 0,45.87656693401835,41.25666864256076,38.02319717599596,58.34983498349834,46.03595638078395,46.54311113618504,37.29903536977493,44.248826291079794,58.08147174770038,0.6061536859641815
test tissue 1,52.297263667610196,51.71543341308683,52.5417385950722,52.63461899467157,52.32603212531528,52.9468913555182,57.61236367193224,53.09488374362598,48.13342665099637,0.710233831780719
test tissue 2,42.345856805354764,36.04263106900636,41.5764400173235,49.41849932973443,43.273596176821975,43.83896607161375,45.13345915341064,44.90177736202057,41.48166169941002,0.6099222639531836
test tissue 3,52.807313441368045,58.02334934698964,50.96873659044944,49.42985438666507,52.756320483033235,53.169590293780345,58.3869660813501,54.76646693176508,46.355337868225845,0.7182114154315506
test tissue 4,29.34174008582887,28.131241084165488,24.429735791258686,35.46424338206244,29.46810908271355,30.290174759221085,24.333662388943733,30.033624747814397,36.50323714090512,0.48225911458333337
test tissue 5,55.11537818707819,48.547759257410924,62.15356656065425,54.64480874316939,55.274853801169584,56.31030248922183,56.30933086362585,64.46748350612631,48.15409309791331,0.7409154984728639
test tissue 6,53.027775634401934,46.203801163783695,54.47948477610135,58.400040963320755,53.76542291435909,54.88144075366906,57.84867096004176,57.05354961866592,49.742101682299506,0.7125508331680221
test tissue 7,54.0689785115176,59.85805968915383,57.5766657082187,44.77221013718026,54.202202396372634,54.259698374334484,56.05083480914661,61.109001792363706,45.61925852149315,0.7400662889736771
test mean,48.110109158397236,46.22236795826969,47.71869565188426,50.38926386503778,48.38781167007116,49.03002190419297,49.12179041227823,51.20945174918271,46.758823551117956,0.6650391165409413
test std,8.206920451383818,10.101676176698954,11.506430251531272,7.13148742766432,8.173067130356818,8.150020349083487,11.746806834580072,10.372981128771462,5.8675540087147215,0.08546008666265904
