,F1,c0 F1,c1 F1,c2 F1,Acc,precision,c0 precision,c1 precision,c2 precision,Auc
train tissue 0,16.66666666666665,49.99999999999995,0.0,0.0,33.33333333333333,11.111111111111098,33.33333333333329,0.0,0.0,0.6130629520052596
train tissue 1,18.5344313163862,50.340136054421755,5.26315789473684,0.0,34.234234234234236,44.54545454545454,33.63636363636363,100.0,0.0,0.5725623582766439
train tissue 2,16.666666666666636,49.99999999999991,0.0,0.0,33.33333333333333,11.111111111111084,33.33333333333325,0.0,0.0,0.5342661179698217
train tissue 3,16.666666666666654,49.999999999999964,0.0,0.0,33.33333333333332,11.1111111111111,33.3333333333333,0.0,0.0,0.6138613861386137
train tissue 4,18.88550135501356,50.40650406504068,6.25,0.0,34.40860215053764,44.56521739130435,33.69565217391307,100.0,0.0,0.5278066828535091
train tissue 5,27.475998226595568,43.1266846361186,0.0,39.30131004366812,34.72222222222222,24.385637876628042,31.872509960159363,0.0,41.28440366972477,0.5781893004115226
train tissue 6,25.084516565246805,51.724137931034534,23.52941176470588,0.0,37.777777777777786,44.96124031007753,34.8837209302326,100.0,0.0,0.6936225222637173
train tissue 7,16.666666666666682,50.00000000000004,0.0,0.0,33.33333333333333,11.111111111111127,33.33333333333338,0.0,0.0,0.6334375000000001
train tissue 8,16.666666666666657,49.99999999999997,0.0,0.0,33.33333333333332,11.111111111111102,33.33333333333331,0.0,0.0,0.7445369406867846
train tissue 9,20.90979395121336,50.67672157174039,6.680369989722497,5.372290292177199,34.942484416168625,49.50637264398008,34.118511590620585,69.5187165775401,44.88188976377953,0.5569932725694445
train tissue 10,16.666666666666686,50.00000000000006,0.0,0.0,33.333333333333336,11.111111111111128,33.333333333333385,0.0,0.0,0.5878992551445524
train tissue 11,16.666666666666647,49.999999999999936,0.0,0.0,33.333333333333336,11.111111111111093,33.33333333333328,0.0,0.0,0.5867505811148634
train tissue 12,20.265986236758653,49.68684759916486,11.1111111111111,0.0,34.3681917211329,44.45690783323983,33.37072349971951,100.0,0.0,0.58562358276644
train tissue 13,23.128385383876495,49.13212814336206,8.457711442786072,11.795316565481361,35.03823816916796,54.21470315529721,33.24295506473723,60.71428571428572,68.68686868686868,0.6182454749636677
train tissue 14,25.12089319438178,49.23136797042224,11.279826464208245,14.85148514851485,34.73970473970474,37.088828981408504,34.106228093825806,36.61971830985916,40.54054054054054,0.6342455621301775
train tissue 15,16.66666666666667,50.000000000000014,0.0,0.0,33.33333333333333,11.111111111111114,33.33333333333334,0.0,0.0,0.581575
train tissue 16,16.66666666666666,49.999999999999986,0.0,0.0,33.33333333333333,11.111111111111109,33.33333333333333,0.0,0.0,0.6122448979591837
train tissue 17,29.2589758271121,53.708791208791204,0.0,34.0681362725451,40.57971014492754,38.47243957572596,36.71361502347417,0.0,78.70370370370371,0.5995057232049947
train tissue 18,16.666666666666682,50.00000000000004,0.0,0.0,33.333333333333336,11.111111111111127,33.33333333333338,0.0,0.0,0.5618314880840684
train tissue 19,18.67506586931206,49.69145826567065,6.333739342265529,0.0,33.80341880341881,32.22999041647658,33.27533710308828,63.41463414634146,0.0,0.6087962962962963
train tissue 20,33.33333333333333,49.999999999999986,0.0,50.0,41.66666666666667,36.666666666666664,35.0,0.0,75.0,0.6632653061224489
train mean,20.34950228218555,49.89165606884602,3.7573965718826745,7.399454205827935,34.743551637109164,26.771646214636682,33.67852144806988,30.012731178477452,16.623686017362726,0.60515820004581
train std,4.859205583067534,1.7728090533402885,5.899498345673096,14.547128850716131,2.315652505891538,15.999126195649819,0.9177986218860168,40.80467488901909,27.685473822461738,0.049401085917336905
test tissue 0,16.666666666666693,50.00000000000008,0.0,0.0,33.33333333333333,11.111111111111134,33.3333333333334,0.0,0.0,0.554398672098989
test tissue 1,16.76891615541921,50.30674846625763,0.0,0.0,33.33333333333333,11.202185792349717,33.60655737704915,0.0,0.0,0.49659358895973443
test tissue 2,18.697681411990224,48.96037661828166,0.0,7.132667617689014,33.28205128205128,27.29300250906049,32.85939968404421,0.0,49.01960784313725,0.46121883656509693
test tissue 3,23.824195613331643,45.18272425249169,10.526315789473681,15.763546798029559,31.004901960784316,29.84785528248877,32.32963549920761,33.33333333333333,23.880597014925378,0.4441899208663057
test tissue 4,16.666666666666657,49.99999999999997,0.0,0.0,33.33333333333333,11.111111111111102,33.33333333333331,0.0,0.0,0.5212262964639606
test tissue 5,16.66666666666666,49.999999999999986,0.0,0.0,33.33333333333334,11.111111111111105,33.333333333333314,0.0,0.0,0.48082840236686397
test tissue 6,18.672099904848928,49.724701445631695,6.29159826891509,0.0,33.50236646382691,23.095584804718147,33.42421613582849,35.862538278325964,0.0,0.5432888184698959
test tissue 7,16.66666666666669,50.000000000000064,0.0,0.0,33.33333333333333,11.11111111111113,33.33333333333339,0.0,0.0,0.5995838287752675
test mean,18.07869496903209,49.27181884783285,2.1022392572985966,2.862026801964822,33.056998296666144,16.9853841041327,33.194142753682854,8.649483951457412,9.11252560725783,0.5126660455707642
test std,2.3301520212042313,1.5896093858226643,3.7919693715423035,5.406417201770244,0.7779706200059713,7.749987339478869,0.38077903177293715,14.994683148800409,16.98859868905021,0.04862496738407806
