,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5564,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5231
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5496,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5081
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5498,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5346
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5538,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4989
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5454,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5603
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5507,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5386
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.551,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5273
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203
test mean,16.666666666666668,49.999999999999986,0.0,0.0,33.333333333333336,11.11111111111111,33.333333333333336,0.0,0.0,0.5518358348326158,16.666666666666657,49.999999999999964,0.0,0.0,33.33333333333333,11.111111111111104,33.33333333333331,0.0,0.0,0.5414054508074327
test std,1.5270962952785108e-14,4.4156127992230674e-14,0.0,0.0,5.801557143511545e-15,1.3219359776818217e-14,4.0492327780696527e-14,0.0,0.0,0.03773377085542485,1.637720085286689e-14,4.8125831086111026e-14,0.0,0.0,9.729507111180988e-15,1.479557032354045e-14,4.4016387666672566e-14,0.0,0.0,0.05421471996314429
