,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.7529761904761905
train tissue 1,0.0,50.0,0.0,0.5624123422159889
train tissue 2,0.0,50.000000000000014,0.0,0.6216666666666666
train tissue 3,0.0,50.0,0.0,0.5425531914893615
train tissue 4,0.0,49.99999999999997,0.0,0.6340852130325815
train tissue 5,0.0,49.99999999999999,0.0,0.7294372294372293
train tissue 6,0.0,50.000000000000014,0.0,0.47954173486088403
train tissue 7,0.0,50.00000000000002,0.0,0.540588235294118
train tissue 8,0.0,50.000000000000014,0.0,0.6771241830065361
train tissue 9,0.0,49.999999999999986,0.0,0.6020338983050848
train tissue 10,0.0,49.999999999999986,0.0,0.5028248587570622
train tissue 11,0.0,50.000000000000014,0.0,0.5517460317460315
train tissue 12,0.0,50.0,0.0,0.49040000000000006
train tissue 13,0.0,49.999999999999986,0.0,0.4520123839009285
train tissue 14,0.0,50.0,0.0,0.6057692307692306
train tissue 15,0.0,50.000000000000014,0.0,0.6526785714285714
train tissue 16,0.0,50.000000000000036,0.0,0.6780141843971633
train tissue 17,0.0,49.999999999999986,0.0,0.5080049261083743
train tissue 18,0.0,50.0,0.0,0.5621212121212116
train mean,0.0,50.0,0.0,0.5866310675796429
train std,0.0,1.5550132698718232e-14,0.0,0.08321585356189146
test tissue 0,0.0,50.00000000000004,0.0,0.46102564102564125
test tissue 1,0.0,50.00000000000002,0.0,0.45059523809523866
test tissue 2,0.0,50.0,0.0,0.4969696969696973
test tissue 3,0.0,50.000000000000014,0.0,0.40277777777777773
test tissue 4,0.0,50.0,0.0,0.5946153846153845
test tissue 5,0.0,49.99999999999999,0.0,0.5105401844532279
test tissue 6,0.0,50.0,0.0,0.5900537634408606
test tissue 7,0.0,50.000000000000014,0.0,0.5353925353925356
test mean,0.0,50.00000000000001,0.0,0.5052462777212955
test std,0.0,1.5485919901226005e-14,0.0,0.06287533828217035
