,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.6339410939691444
train tissue 1,0.0,50.0,0.0,0.6066411238825035
train tissue 2,0.0,50.000000000000014,0.0,0.48727272727272714
train tissue 3,0.0,50.000000000000036,0.0,0.6357142857142857
train tissue 4,0.0,50.0,0.0,0.5872781065088757
train tissue 5,0.0,50.000000000000014,0.0,0.5084459459459463
train tissue 6,0.0,50.000000000000014,0.0,0.6025641025641028
train tissue 7,0.0,50.00000000000002,0.0,0.5053050397877986
train tissue 8,0.0,49.99999999999999,0.0,0.7011363636363634
train tissue 9,0.0,50.000000000000014,0.0,0.575
train tissue 10,0.0,49.999999999999986,0.0,0.5144927536231884
train tissue 11,0.0,50.000000000000014,0.0,0.48817696414950396
train tissue 12,0.0,49.999999999999986,0.0,0.4914236706689538
train tissue 13,0.0,50.000000000000014,0.0,0.5483253588516745
train tissue 14,0.0,50.00000000000002,0.0,0.6086474501108647
train tissue 15,0.0,49.999999999999986,0.0,0.4722906403940886
train tissue 16,0.0,50.000000000000014,0.0,0.6000000000000001
train tissue 17,0.0,50.0,0.0,0.4733606557377046
train tissue 18,0.0,49.999999999999986,0.0,0.4913793103448272
train mean,0.0,50.0,0.0,0.5542839785875029
train std,0.0,1.5635339543114833e-14,0.0,0.0658293581574655
test tissue 0,0.0,49.99999999999997,0.0,0.5804761904761906
test tissue 1,0.0,50.000000000000036,0.0,0.48263888888888906
test tissue 2,0.0,49.999999999999986,0.0,0.48691860465116277
test tissue 3,0.0,50.0,0.0,0.3303571428571429
test tissue 4,0.0,49.999999999999986,0.0,0.4427860696517409
test tissue 5,0.0,50.000000000000014,0.0,0.36119711042311686
test tissue 6,0.0,50.0,0.0,0.5994318181818183
test tissue 7,0.0,49.999999999999986,0.0,0.4540229885057469
test mean,0.0,50.0,0.0,0.467228601704476
test std,0.0,1.896630097780749e-14,0.0,0.08780388584806384
