,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5459,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5204
split 1,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5441,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5247
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5476,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5235
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5337,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5697
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5458,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.52
split 5,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5462,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5093
mean,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5439,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5279
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193
test mean,16.66666666666667,50.0,0.0,0.0,33.33333333333333,11.11111111111111,33.33333333333333,0.0,0.0,0.5357404696744394,16.666666666666668,50.00000000000001,0.0,0.0,33.333333333333336,11.111111111111114,33.33333333333334,0.0,0.0,0.5508779373069549
test std,1.567776930780851e-14,4.272595432136589e-14,0.0,0.0,6.31333788191056e-15,1.2711881394399199e-14,3.829860383579201e-14,0.0,0.0,0.0375727133415138,1.2434497875801753e-14,3.5259676496365e-14,0.0,0.0,6.153480596427404e-15,1.0319700683878219e-14,3.10735538358669e-14,0.0,0.0,0.06334018186568137
