,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.5806010928961746
train tissue 1,0.0,49.999999999999986,0.0,0.6277322404371583
train tissue 2,0.0,50.0,0.0,0.45987920621225165
train tissue 3,0.0,50.00000000000002,0.0,0.4377828054298644
train tissue 4,0.0,50.000000000000014,0.0,0.6121428571428571
train tissue 5,0.0,50.000000000000014,0.0,0.6466275659824049
train tissue 6,0.0,50.0,0.0,0.5563607085346214
train tissue 7,0.0,49.999999999999964,0.0,0.5706760316066721
train tissue 8,0.0,49.99999999999999,0.0,0.6540404040404038
train tissue 9,0.0,50.000000000000014,0.0,0.6115466856735565
train tissue 10,0.0,49.999999999999986,0.0,0.5641399416909618
train tissue 11,0.0,49.99999999999999,0.0,0.5574776785714284
train tissue 12,0.0,50.0,0.0,0.5664
train tissue 13,0.0,50.000000000000014,0.0,0.5866028708133971
train tissue 14,0.0,49.99999999999998,0.0,0.5308641975308641
train tissue 15,0.0,50.000000000000014,0.0,0.550034506556246
train tissue 16,0.0,50.0,0.0,0.5629877369007803
train tissue 17,0.0,50.000000000000014,0.0,0.5692640692640697
train tissue 18,0.0,49.999999999999986,0.0,0.5300546448087429
train mean,0.0,50.0,0.0,0.5671165917943398
train std,0.0,1.5028750209624192e-14,0.0,0.05310067538673319
test tissue 0,0.0,50.0,0.0,0.5367803837953088
test tissue 1,0.0,50.000000000000014,0.0,0.5006410256410259
test tissue 2,0.0,50.000000000000014,0.0,0.43609022556390975
test tissue 3,0.0,50.00000000000002,0.0,0.5206896551724138
test tissue 4,0.0,50.00000000000002,0.0,0.45093795093795136
test tissue 5,0.0,49.999999999999986,0.0,0.5370370370370373
test tissue 6,0.0,50.0,0.0,0.487912087912088
test tissue 7,0.0,50.00000000000004,0.0,0.49661016949152553
test mean,0.0,50.000000000000014,0.0,0.4958373169439076
test std,0.0,1.6280579355608324e-14,0.0,0.03475546817407869
