,F1,Acc,precision,Auc
train tissue 0,0.0,50.0,0.0,0.4273356401384083
train tissue 1,0.0,50.00000000000002,0.0,0.5817369093231166
train tissue 2,0.0,50.000000000000014,0.0,0.4378181818181816
train tissue 3,0.0,50.000000000000014,0.0,0.5397959183673471
train tissue 4,0.0,49.99999999999997,0.0,0.3819444444444444
train tissue 5,0.0,50.000000000000014,0.0,0.6191950464396286
train tissue 6,0.0,50.000000000000014,0.0,0.5241596638655465
train tissue 7,0.0,49.999999999999986,0.0,0.5925423728813558
train tissue 8,0.0,50.00000000000002,0.0,0.5923913043478262
train tissue 9,0.0,49.999999999999986,0.0,0.6628621597892885
train tissue 10,0.0,49.999999999999964,0.0,0.38128930817610057
train tissue 11,0.0,50.000000000000014,0.0,0.4910714285714288
train tissue 12,0.0,50.0,0.0,0.4473067915690866
train tissue 13,0.0,50.0,0.0,0.5022461814914643
train tissue 14,0.0,49.999999999999986,0.0,0.43789473684210484
train tissue 15,0.0,50.0,0.0,0.5243589743589745
train tissue 16,0.0,50.000000000000014,0.0,0.6999999999999997
train tissue 17,0.0,50.00000000000002,0.0,0.5260000000000001
train tissue 18,0.0,50.0,0.0,0.6153279292557109
train mean,0.0,50.0,0.0,0.5255408942989481
train std,0.0,1.6623791107849736e-14,0.0,0.08966312049412287
test tissue 0,0.0,50.000000000000036,0.0,0.5856410256410259
test tissue 1,0.0,50.000000000000014,0.0,0.4700544464609798
test tissue 2,0.0,49.999999999999986,0.0,0.5857142857142856
test tissue 3,0.0,50.0,0.0,0.2723214285714286
test tissue 4,0.0,50.000000000000014,0.0,0.59
test tissue 5,0.0,50.0,0.0,0.5562499999999999
test tissue 6,0.0,50.000000000000014,0.0,0.5520361990950229
test tissue 7,0.0,49.999999999999986,0.0,0.47750362844702454
test mean,0.0,50.00000000000001,0.0,0.5111901267412209
test std,0.0,1.5688358818848954e-14,0.0,0.10055580283498071
