,F1,Acc,precision,Auc
train tissue 0,0.0,49.99999999999997,0.0,0.5078226857887869
train tissue 1,0.0,49.99999999999997,0.0,0.5599739243807036
train tissue 2,0.0,49.999999999999986,0.0,0.49608150470219436
train tissue 3,0.0,50.000000000000036,0.0,0.3612244897959185
train tissue 4,0.0,50.00000000000002,0.0,0.4830039525691701
train tissue 5,0.0,50.000000000000014,0.0,0.5696594427244585
train tissue 6,0.0,49.99999999999998,0.0,0.476973684210526
train tissue 7,0.0,49.99999999999997,0.0,0.614574898785425
train tissue 8,0.0,49.99999999999999,0.0,0.46590909090909055
train tissue 9,0.0,50.00000000000002,0.0,0.6366047745358092
train tissue 10,0.0,50.000000000000014,0.0,0.41326530612244894
train tissue 11,0.0,50.0,0.0,0.4893746205221615
train tissue 12,0.0,50.0,0.0,0.4608
train tissue 13,0.0,50.0,0.0,0.5693779904306221
train tissue 14,0.0,49.99999999999998,0.0,0.522869022869023
train tissue 15,0.0,50.000000000000014,0.0,0.49689440993788836
train tissue 16,0.0,49.999999999999986,0.0,0.40816326530612207
train tissue 17,0.0,49.999999999999986,0.0,0.48645320197044317
train tissue 18,0.0,49.999999999999986,0.0,0.41515151515151466
train mean,0.0,50.0,0.0,0.4965356726690688
train std,0.0,1.9149301917896006e-14,0.0,0.069456978396808
test tissue 0,0.0,50.0,0.0,0.4728144989339015
test tissue 1,0.0,50.000000000000014,0.0,0.46581972171808816
test tissue 2,0.0,50.0,0.0,0.4046822742474915
test tissue 3,0.0,50.0,0.0,0.5862068965517242
test tissue 4,0.0,50.000000000000014,0.0,0.6297335203366058
test tissue 5,0.0,49.99999999999999,0.0,0.5392271662763466
test tissue 6,0.0,49.99999999999999,0.0,0.4564102564102567
test tissue 7,0.0,49.999999999999964,0.0,0.5455182072829131
test mean,0.0,49.99999999999999,0.0,0.5125515677196659
test std,0.0,1.5280799322856756e-14,0.0,0.07027235920247508
