,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,22.24,50.65,0.0,16.07,35.34,28.05,34.35,0.0,49.81,0.5755,20.65,47.27,0.0,14.66,31.98,20.03,32.6,0.0,27.47,0.5199
split 1,18.87,50.27,3.75,2.58,34.18,57.99,33.65,58.02,82.32,0.5807,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5113
split 2,24.93,50.24,24.54,0.0,36.1,27.4,34.59,47.6,0.0,0.5805,24.78,46.88,27.45,0.0,33.53,22.24,33.68,33.03,0.0,0.5248
split 3,19.58,50.25,7.41,1.09,34.32,61.66,33.74,51.25,100.0,0.5807,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.535
split 4,19.07,50.23,5.97,1.0,34.16,62.05,33.67,52.48,100.0,0.5787,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5358
split 5,22.17,49.9,14.59,2.02,34.83,50.12,33.86,46.68,69.8,0.5738,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5558
mean,21.14,50.26,9.38,3.79,34.82,47.88,33.98,42.67,66.99,0.5783,18.68,49.03,4.58,2.44,33.14,14.45,33.27,5.51,4.58,0.5304
std,2.18,0.22,8.08,5.55,0.71,14.78,0.36,19.44,34.65,0.0027,3.09,1.38,10.23,5.46,0.52,4.77,0.32,12.31,10.24,0.0142
test mean,19.076810242481212,50.41297657956228,4.563933021120778,2.253521126760565,34.386382395488354,18.975279929152816,33.861987317178,12.537536680806761,10.526315789473685,0.5776930970104868,18.301568988141256,49.70337766100473,5.20132930341904,0.0,33.53006092136526,14.18099208122639,33.452518947775985,9.090457295903184,0.0,0.5296424327057323
test std,4.410252994624738,1.143635698989065,9.635271695856526,8.919069285993103,2.4015610564775125,15.151336489213604,1.0238022653191943,23.573674626789973,30.689220499185808,0.04371632622061447,2.9329218401761685,1.4703235692298982,9.055173010699676,0.0,1.1632074511511565,5.442158042863126,0.9211905292175023,15.955261253771976,0.0,0.05037103593505762
