,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.4946236559139789
train tissue 1,0.0,50.000000000000014,0.0,0.5726817042606515
train tissue 2,0.0,50.000000000000014,0.0,0.5832727272727272
train tissue 3,0.0,49.99999999999998,0.0,0.5400696864111498
train tissue 4,0.0,50.0,0.0,0.5562817719680466
train tissue 5,0.0,49.999999999999986,0.0,0.6515151515151512
train tissue 6,0.0,50.000000000000014,0.0,0.4298245614035087
train tissue 7,0.0,50.00000000000002,0.0,0.4437500000000005
train tissue 8,0.0,49.999999999999986,0.0,0.7157738095238093
train tissue 9,0.0,49.999999999999986,0.0,0.5125506072874493
train tissue 10,0.0,49.99999999999997,0.0,0.5982456140350878
train tissue 11,0.0,50.000000000000014,0.0,0.4937965260545908
train tissue 12,0.0,49.999999999999986,0.0,0.34391534391534373
train tissue 13,0.0,49.999999999999986,0.0,0.4014447884416921
train tissue 14,0.0,50.0,0.0,0.6417233560090704
train tissue 15,0.0,49.999999999999986,0.0,0.47167487684729054
train tissue 16,0.0,50.000000000000014,0.0,0.5760743321718935
train tissue 17,0.0,50.000000000000014,0.0,0.4826839826839831
train tissue 18,0.0,50.0,0.0,0.47298245614035084
train mean,0.0,50.0,0.0,0.5254149974660934
train std,0.0,1.511689612797626e-14,0.0,0.09002312050946491
test tissue 0,0.0,49.99999999999999,0.0,0.5175906183368866
test tissue 1,0.0,50.0,0.0,0.4883866917765222
test tissue 2,0.0,50.00000000000002,0.0,0.5013157894736842
test tissue 3,0.0,50.00000000000002,0.0,0.6396103896103896
test tissue 4,0.0,49.999999999999986,0.0,0.5661881977671447
test tissue 5,0.0,50.000000000000014,0.0,0.5837236533957846
test tissue 6,0.0,50.000000000000014,0.0,0.4347540983606558
test tissue 7,0.0,49.999999999999986,0.0,0.5426929392446632
test mean,0.0,50.00000000000001,0.0,0.5342827972457164
test std,0.0,1.443119118362539e-14,0.0,0.059165923340872256
