,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.4291725105189343
train tissue 1,0.0,50.00000000000002,0.0,0.49163679808841143
train tissue 2,0.0,49.999999999999986,0.0,0.4649725274725272
train tissue 3,0.0,50.0,0.0,0.44896030245746693
train tissue 4,0.0,49.999999999999986,0.0,0.4264049955396964
train tissue 5,0.0,49.999999999999986,0.0,0.48901098901098894
train tissue 6,0.0,50.0,0.0,0.4945054945054947
train tissue 7,0.0,50.00000000000002,0.0,0.4024926686217012
train tissue 8,0.0,49.999999999999986,0.0,0.4077380952380949
train tissue 9,0.0,49.99999999999997,0.0,0.4744939271255059
train tissue 10,0.0,49.99999999999997,0.0,0.615566037735849
train tissue 11,0.0,50.000000000000014,0.0,0.4463397299218191
train tissue 12,0.0,50.0,0.0,0.42700156985871235
train tissue 13,0.0,50.000000000000014,0.0,0.5981481481481481
train tissue 14,0.0,50.00000000000002,0.0,0.45268542199488504
train tissue 15,0.0,50.00000000000002,0.0,0.39404761904761965
train tissue 16,0.0,50.0,0.0,0.4700122399020807
train tissue 17,0.0,49.999999999999986,0.0,0.5645371577574962
train tissue 18,0.0,49.999999999999986,0.0,0.5123626373626369
train mean,0.0,50.0,0.0,0.4742152037004247
train std,0.0,1.6623791107849736e-14,0.0,0.06087188810938381
test tissue 0,0.0,49.999999999999986,0.0,0.4699999999999999
test tissue 1,0.0,50.000000000000014,0.0,0.4813114754098361
test tissue 2,0.0,49.99999999999999,0.0,0.45058139534883723
test tissue 3,0.0,49.999999999999986,0.0,0.41428571428571437
test tissue 4,0.0,50.00000000000002,0.0,0.5133333333333334
test tissue 5,0.0,50.0,0.0,0.47937499999999994
test tissue 6,0.0,49.999999999999986,0.0,0.6157635467980296
test tissue 7,0.0,49.999999999999986,0.0,0.5931034482758621
test mean,0.0,50.0,0.0,0.5022192391814516
test std,0.0,1.3759600911837627e-14,0.0,0.06487643763635692
