,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999986,0.0,0.5812841530054641
train tissue 1,0.0,50.00000000000002,0.0,0.6338185890257556
train tissue 2,0.0,50.0,0.0,0.5711820534943914
train tissue 3,0.0,50.000000000000036,0.0,0.5489795918367347
train tissue 4,0.0,49.999999999999986,0.0,0.5601851851851851
train tissue 5,0.0,50.000000000000014,0.0,0.39038461538461566
train tissue 6,0.0,49.99999999999998,0.0,0.5921052631578945
train tissue 7,0.0,49.999999999999986,0.0,0.5525321239606951
train tissue 8,0.0,50.000000000000014,0.0,0.47038327526132445
train tissue 9,0.0,49.99999999999997,0.0,0.5643724696356274
train tissue 10,0.0,49.999999999999986,0.0,0.563076923076923
train tissue 11,0.0,50.0,0.0,0.46484374999999994
train tissue 12,0.0,50.0,0.0,0.6605351170568563
train tissue 13,0.0,50.0,0.0,0.5696316262353996
train tissue 14,0.0,50.0,0.0,0.5976744186046513
train tissue 15,0.0,50.000000000000014,0.0,0.5982142857142863
train tissue 16,0.0,50.000000000000014,0.0,0.7490820073439413
train tissue 17,0.0,50.00000000000002,0.0,0.5927272727272729
train tissue 18,0.0,49.999999999999986,0.0,0.5503512880562058
train mean,0.0,50.0,0.0,0.5690191583559593
train std,0.0,1.6623791107849736e-14,0.0,0.07311471235733523
test tissue 0,0.0,50.000000000000014,0.0,0.49386845039018984
test tissue 1,0.0,50.0,0.0,0.4070512820512824
test tissue 2,0.0,50.0,0.0,0.5857558139534884
test tissue 3,0.0,49.999999999999986,0.0,0.6161616161616162
test tissue 4,0.0,49.999999999999986,0.0,0.5020491803278684
test tissue 5,0.0,50.0,0.0,0.40131578947368424
test tissue 6,0.0,50.000000000000036,0.0,0.5300925925925928
test tissue 7,0.0,50.0,0.0,0.48125
test mean,0.0,50.00000000000001,0.0,0.5021930906188402
test std,0.0,1.5688358818848954e-14,0.0,0.07113900369127188
