,F1,Acc,precision,Auc
train tissue 0,0.0,49.999999999999964,0.0,0.5312907431551495
train tissue 1,0.0,50.000000000000014,0.0,0.48387096774193594
train tissue 2,0.0,50.0,0.0,0.6263115415657785
train tissue 3,0.0,50.0,0.0,0.6516754850088184
train tissue 4,0.0,50.0,0.0,0.5976761074800292
train tissue 5,0.0,49.999999999999986,0.0,0.6929824561403507
train tissue 6,0.0,50.0,0.0,0.6831501831501834
train tissue 7,0.0,50.00000000000002,0.0,0.559375
train tissue 8,0.0,50.00000000000002,0.0,0.6222826086956523
train tissue 9,0.0,50.000000000000036,0.0,0.4980106100795758
train tissue 10,0.0,50.000000000000014,0.0,0.5446280991735539
train tissue 11,0.0,50.0,0.0,0.601617250673854
train tissue 12,0.0,50.000000000000014,0.0,0.6162207357859533
train tissue 13,0.0,50.0,0.0,0.5879629629629629
train tissue 14,0.0,49.999999999999986,0.0,0.5933014354066983
train tissue 15,0.0,50.000000000000014,0.0,0.5712365591397853
train tissue 16,0.0,50.00000000000002,0.0,0.44680851063829824
train tissue 17,0.0,49.99999999999997,0.0,0.5323076923076923
train tissue 18,0.0,50.0,0.0,0.5375438596491228
train mean,0.0,50.0,0.0,0.5778027794081787
train std,0.0,1.7632193132083764e-14,0.0,0.06350354539933872
test tissue 0,0.0,50.000000000000014,0.0,0.5391865079365079
test tissue 1,0.0,50.0,0.0,0.43910256410256443
test tissue 2,0.0,49.99999999999999,0.0,0.6587301587301586
test tissue 3,0.0,50.000000000000036,0.0,0.5292207792207794
test tissue 4,0.0,49.999999999999986,0.0,0.42800000000000016
test tissue 5,0.0,50.000000000000014,0.0,0.4688644688644694
test tissue 6,0.0,49.99999999999998,0.0,0.5462121212121209
test tissue 7,0.0,50.00000000000002,0.0,0.39799635701275093
test mean,0.0,50.0,0.0,0.5009141196349189
test std,0.0,1.879919374704706e-14,0.0,0.07904131597062157
