Label,Value,Area (micro m^2),Center_X,Center_Y,Center_Z
733,42.6245,42.6245,-32.8807,-6.36516,11.2241
573,27.2001,27.2001,11.7983,-39.5567,6.40769
957,33.9796,33.9796,47.6622,-6.32158,-2.69961
765,33.2229,33.2229,-28.7174,-6.31251,14.3768
771,24.5431,24.5431,19.3743,-35.3146,6.71866
835,43.2491,43.2491,-16.6558,-31.7835,9.97531
803,20.3291,20.3291,-22.3434,14.7537,13.8677
931,20.793,20.793,-1.13412,24.3007,13.8877
739,26.3769,26.3769,16.8453,4.68386,14.4716
659,42.4639,42.4639,30.8578,25.8115,3.49814
595,25.668,25.668,17.7547,-27.5173,10.4606
851,24.3502,24.3502,24.2278,14.959,9.9016
723,46.3714,46.3714,37.2606,6.35249,4.9518
979,19.7546,19.7546,7.92396,-41.7295,6.37317
947,27.7303,27.7303,4.95997,-52.1941,1.99515
883,22.9546,22.9546,-9.19089,-22.3855,15.888
779,38.7471,38.7471,-26.7259,4.94901,13.7306
907,47.8494,47.8494,-4.41105,-27.4091,13.5859
715,27.7326,27.7326,16.2896,-45.2244,2.14601
939,41.9636,41.9636,2.16627,14.1393,16.216
875,25.0839,25.0839,26.0842,-30.649,6.15963
747,45.2123,45.2123,-29.5808,0.18938,13.2171
1003,46.1722,46.1722,-16.9927,-7.28481,19.2238
667,37.7041,37.7041,31.767,-30.7654,2.58535
827,32.3295,32.3295,-18.1825,-18.1204,16.3232
955,29.0026,29.0026,3.60667,7.91889,17.4581
763,28.0638,28.0638,7.00999,27.5493,10.7197
775,29.0678,29.0678,9.81412,10.4049,15.7686
903,36.0209,36.0209,27.2684,-26.3081,6.99516
839,40.7784,40.7784,-17.3619,6.82958,17.0886
967,43.9836,43.9836,33.6502,-6.5098,7.12896
935,37.0992,37.0992,0.235205,-42.8064,6.7319
743,36.6735,36.6735,14.2355,21.3952,11.2995
999,45.1376,45.1376,15.3092,-11.6489,14.7928
599,31.0107,31.0107,20.7733,-38.1361,4.49709
727,25.1868,25.1868,14.2767,-23.9332,12.5139
631,28.2076,28.2076,-9.55663,14.783,16.6356
783,42.2403,42.2403,17.6112,9.34607,13.5174
911,36.0718,36.0718,46.6058,3.87706,-1.27446
591,24.4343,24.4343,10.7169,2.09349,16.6208
847,34.9756,34.9756,-12.8158,-36.6713,8.39208
799,31.6391,31.6391,-23.0949,-14.5537,15.8987
927,40.8831,40.8831,0.233814,-22.2195,15.3867
959,39.9393,39.9393,32.1916,-36.1897,-0.52807
895,42.4193,42.4193,-6.80317,-40.9666,7.2577
767,20.6709,20.6709,18.4925,-47.4923,-0.00316374


Area HeatMap results for mesh 1
Signal range: 17.7349-51.7173 micro m^2
