,F1,Acc,precision,Auc
train tissue 0,0.0,50.000000000000014,0.0,0.4725829725829731
train tissue 1,0.0,50.00000000000002,0.0,0.5313333333333334
train tissue 2,0.0,49.999999999999986,0.0,0.4905956112852664
train tissue 3,0.0,50.0,0.0,0.6710775047258979
train tissue 4,0.0,49.99999999999997,0.0,0.4569757727652464
train tissue 5,0.0,49.999999999999986,0.0,0.696078431372549
train tissue 6,0.0,50.0,0.0,0.5060606060606061
train tissue 7,0.0,50.00000000000002,0.0,0.5329912023460414
train tissue 8,0.0,50.00000000000002,0.0,0.6875000000000001
train tissue 9,0.0,50.000000000000014,0.0,0.44618674269422665
train tissue 10,0.0,49.999999999999986,0.0,0.4742351046698872
train tissue 11,0.0,50.0,0.0,0.5552455357142855
train tissue 12,0.0,49.999999999999986,0.0,0.4463937621832356
train tissue 13,0.0,50.0,0.0,0.6994047619047618
train tissue 14,0.0,50.000000000000014,0.0,0.4782608695652175
train tissue 15,0.0,50.000000000000014,0.0,0.6509376890502114
train tissue 16,0.0,50.0,0.0,0.6202380952380951
train tissue 17,0.0,49.999999999999986,0.0,0.5733082706766914
train tissue 18,0.0,49.999999999999986,0.0,0.5219780219780217
train mean,0.0,49.99999999999999,0.0,0.553230752007713
train std,0.0,1.6623791107849736e-14,0.0,0.08785414967199257
test tissue 0,0.0,50.000000000000014,0.0,0.449275362318841
test tissue 1,0.0,50.000000000000014,0.0,0.5263157894736841
test tissue 2,0.0,50.000000000000014,0.0,0.5388471177944862
test tissue 3,0.0,50.000000000000036,0.0,0.46428571428571436
test tissue 4,0.0,50.0,0.0,0.5362021857923494
test tissue 5,0.0,50.0,0.0,0.5587570621468922
test tissue 6,0.0,50.0,0.0,0.46235795454545464
test tissue 7,0.0,49.99999999999996,0.0,0.5247208931419454
test mean,0.0,50.00000000000001,0.0,0.5075952599374208
test std,0.0,2.1167734743366723e-14,0.0,0.03933772262791718
