,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5881,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5392
split 1,17.04,50.07,1.05,0.0,33.51,44.46,33.39,100.0,0.0,0.5865,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5271
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5845,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5522
split 3,17.09,50.08,1.2,0.0,33.53,44.47,33.4,100.0,0.0,0.5897,17.64,49.71,3.21,0.0,33.45,29.69,33.23,55.84,0.0,0.5266
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5899,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5322
split 5,16.65,49.95,0.0,0.0,33.29,11.1,33.3,0.0,0.0,0.5884,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5364
mean,16.8,50.01,0.37,0.0,33.39,22.23,33.35,33.33,0.0,0.5878,16.83,49.95,0.54,0.0,33.35,14.21,33.32,9.31,0.0,0.5356
std,0.19,0.04,0.53,0.0,0.1,15.72,0.04,47.14,0.0,0.0019,0.36,0.11,1.2,0.0,0.04,6.92,0.04,20.81,0.0,0.0087
test mean,16.634960896216445,49.90488268864935,0.0,0.0,33.24979114452798,11.092246745896997,33.27674023769101,0.0,0.0,0.5816372219528416,16.666666666666657,49.99999999999997,0.0,0.0,33.33333333333333,11.111111111111104,33.333333333333314,0.0,0.0,0.5130886358806583
test std,0.1345161917285736,0.4035485751857216,0.0,0.0,0.3544394893165628,0.08003472339406109,0.24010417018218355,0.0,0.0,0.03218358129213878,1.1849778104645678e-14,3.579259853767149e-14,0.0,0.0,7.105427357601002e-15,1.0968194384045365e-14,3.3042147218755025e-14,0.0,0.0,0.03590987539472092
