,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5977,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5124
split 1,17.37,50.1,2.02,0.0,33.63,36.71,33.44,76.69,0.0,0.5796,16.51,49.54,0.0,0.0,32.93,11.02,33.06,0.0,0.0,0.5889
split 2,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5916,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5337
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5809,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5735
split 4,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5876,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5268
split 5,16.92,50.04,0.72,0.0,33.45,44.46,33.37,100.0,0.0,0.584,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5439
mean,16.83,50.02,0.46,0.0,33.4,20.94,33.36,29.45,0.0,0.5869,16.64,49.92,0.0,0.0,33.27,11.1,33.29,0.0,0.0,0.5465
std,0.26,0.04,0.75,0.0,0.11,14.07,0.04,42.19,0.0,0.0063,0.06,0.17,0.0,0.0,0.15,0.03,0.1,0.0,0.0,0.0266
test mean,16.666666666666675,50.00000000000001,0.0,0.0,33.33333333333333,11.111111111111112,33.33333333333335,0.0,0.0,0.5823081438452421,16.66666666666666,49.999999999999986,0.0,0.0,33.333333333333336,11.111111111111107,33.33333333333332,0.0,0.0,0.5161200875567252
test std,1.0437712532471993e-14,2.5567069786409576e-14,0.0,0.0,7.290014651212246e-15,8.099383440631693e-15,2.613244018363625e-14,0.0,0.0,0.04744680655625265,1.0950198975068616e-14,3.32325934484418e-14,0.0,0.0,7.53644380168212e-15,9.315293853352738e-15,2.8310469436315394e-14,0.0,0.0,0.04459783775580638
