plant,time point,dividing parent cell,parent neighbor,label,isCellTest
P1,0,700,353,0,False
P1,0,700,428,1,False
P1,0,700,538,0,False
P1,0,700,560,1,False
P1,0,700,687,0,False
P1,0,700,709,1,False
P1,0,700,717,0,False
P1,0,580,439,0,False
P1,0,580,442,0,False
P1,0,580,602,1,False
P1,0,580,717,2,False
P1,0,580,740,0,False
P1,0,580,753,1,False
P1,0,390,610,1,False
P1,0,390,653,0,False
P1,0,390,753,2,False
P1,0,390,754,0,False
P1,0,384,484,2,False
P1,0,384,592,1,False
P1,0,384,615,2,False
P1,0,384,630,0,False
P1,0,384,745,0,False
P1,0,384,751,2,False
P1,0,369,436,2,False
P1,0,369,461,2,False
P1,0,369,587,1,False
P1,0,369,600,1,False
P1,0,369,726,2,False
P1,0,369,738,1,False
P1,0,369,746,0,False
P1,0,352,353,0,False
P1,0,352,525,0,False
P1,0,352,551,2,False
P1,0,623,472,1,False
P1,0,623,476,0,False
P1,0,678,410,2,False
P1,0,678,532,0,False
P1,0,678,542,0,False
P1,0,678,671,0,False
P1,0,678,694,0,False
P1,0,678,695,1,False
P1,0,657,456,2,False
P1,0,657,652,2,False
P1,0,622,401,0,False
P1,0,622,472,1,False
P1,0,622,741,2,False
P1,0,622,754,1,False
P1,0,449,439,0,False
P1,0,449,741,0,False
P1,0,449,753,1,False
P1,0,449,754,1,False
P1,0,767,401,0,False
P1,0,767,653,0,False
P1,0,767,754,2,False
P1,0,552,397,1,False
P1,0,552,539,1,False
P1,0,552,568,2,False
P1,0,419,430,0,False
P1,0,419,542,0,False
P1,0,419,553,1,False
P1,0,419,665,2,False
P1,0,419,671,0,False
P1,0,419,697,1,False
P1,0,693,372,2,False
P1,0,693,413,1,False
P1,0,693,653,0,False
P1,0,693,696,2,False
P1,0,626,387,0,False
P1,0,626,456,0,False
P1,0,626,573,2,False
P1,0,626,670,0,False
P1,0,755,472,2,False
P1,0,540,353,1,False
P1,0,540,519,0,False
P1,0,540,525,1,False
P1,0,540,674,0,False
P1,0,540,687,0,False
P1,0,471,340,2,False
P1,0,471,467,2,False
P1,0,471,502,0,False
P1,0,471,602,2,False
P1,0,471,610,0,False
P1,0,471,758,1,False
P1,0,721,445,0,False
P1,0,721,694,2,False
P1,0,721,715,0,False
P1,0,721,725,0,False
P1,0,595,577,1,False
P1,0,595,741,1,False
P1,0,747,340,1,False
P1,0,747,413,0,False
P1,0,747,610,0,False
P1,0,728,372,1,False
P1,0,728,413,2,False
P1,0,728,690,0,False
P1,0,452,440,0,False
P1,0,452,577,1,False
P1,0,620,372,1,False
P1,0,620,518,0,False
P1,0,620,521,0,False
P1,0,620,555,2,False
P1,0,620,606,0,False
P1,0,414,443,0,False
P1,0,414,444,0,False
P1,0,414,536,1,False
P1,0,414,670,1,False
P1,0,414,750,0,False
P1,0,535,512,0,False
P1,0,535,523,0,False
P1,0,535,659,0,False
P1,0,535,665,2,False
P1,0,535,679,1,False
P1,0,535,697,2,False
P1,0,576,439,0,False
P1,0,576,709,0,False
P1,0,576,741,2,False
P1,0,672,407,2,False
P1,0,672,514,0,False
P1,0,672,538,0,False
P1,0,672,680,0,False
P1,0,672,698,1,False
P1,0,366,577,1,False
P1,0,366,720,2,False
P1,0,366,741,0,False
P1,0,421,420,0,False
P1,0,421,456,2,False
P1,0,421,507,0,False
P1,0,421,573,2,False
P1,0,421,632,1,False
P1,0,605,422,0,False
P1,0,605,518,2,False
P1,0,605,559,2,False
P1,0,605,589,0,False
P1,0,605,619,2,False
P1,0,605,690,2,False
P1,0,557,353,0,False
P1,0,557,551,2,False
P1,0,557,709,0,False
P1,0,557,720,0,False
P1,0,566,446,1,False
P1,0,566,567,0,False
P1,0,566,695,1,False
P1,0,566,715,2,False
P1,0,566,725,2,False
P1,0,566,730,2,False
P1,0,448,438,0,False
P1,0,448,441,2,False
P1,0,448,442,0,False
P1,0,448,447,1,False
P1,0,448,462,1,False
P1,0,448,716,2,False
P1,0,448,740,2,False
P1,0,517,407,2,False
P1,0,517,538,2,False
P1,0,517,674,0,False
P1,0,517,687,1,False
P1,1,5099,5003,2,False
P1,1,5099,5045,2,False
P1,1,5099,5101,1,False
P1,1,5099,5129,2,False
P1,1,5099,5182,0,False
P1,1,5099,5244,0,False
P1,1,5099,5287,2,False
P1,1,5198,5019,0,False
P1,1,5198,5053,0,False
P1,1,5198,5119,0,False
P1,1,5198,5153,1,False
P1,1,5198,5232,1,False
P1,1,5031,5009,0,False
P1,1,5031,5023,2,False
P1,1,5031,5176,0,False
P1,1,5306,4953,0,False
P1,1,5306,5025,0,False
P1,1,5306,5092,0,False
P1,1,5306,5151,0,False
P1,1,5306,5171,0,False
P1,1,5306,5181,0,False
P1,1,5306,5200,2,False
P1,1,5241,5016,0,False
P1,1,5241,5087,2,False
P1,1,5241,5115,1,False
P1,1,5241,5174,1,False
P1,1,5241,5233,0,False
P1,1,5241,5244,2,False
P1,1,5241,5292,2,False
P1,1,5204,5061,2,False
P1,1,5204,5090,1,False
P1,1,5204,5129,1,False
P1,1,5204,5156,2,False
P1,1,5204,5172,1,False
P1,1,5204,5287,0,False
P1,1,5229,5230,0,False
P1,1,5229,5235,1,False
P1,1,5114,5005,2,False
P1,1,5114,5107,2,False
P1,1,5114,5235,0,False
P1,1,5114,5270,0,False
P1,1,5083,4939,2,False
P1,1,5083,5235,0,False
P1,1,5275,5053,1,False
P1,1,5275,5085,0,False
P1,1,5275,5100,1,False
P1,1,5275,5126,1,False
P1,1,5275,5152,1,False
P1,1,5275,5153,1,False
P1,1,5226,5116,2,False
P1,1,5226,5188,0,False
P1,1,5226,5190,0,False
P1,1,5226,5192,2,False
P1,1,5226,5210,0,False
P1,1,5226,5259,1,False
P1,1,5226,5272,1,False
P1,1,5226,5286,1,False
P1,1,5257,5011,2,False
P1,1,5257,5128,1,False
P1,1,5257,5133,1,False
P1,1,5257,5134,0,False
P1,1,5257,5248,0,False
P1,1,5021,4979,1,False
P1,1,5021,5008,2,False
P1,1,5021,5020,2,False
P1,1,5021,5112,1,False
P1,1,5021,5177,0,False
P1,1,5021,5265,1,False
P1,1,5276,4946,2,False
P1,1,5276,4952,1,False
P1,1,5276,5128,2,False
P1,1,5276,5132,1,False
P1,1,5276,5135,2,False
P1,1,5276,5136,1,False
P1,1,5276,5151,0,False
P1,1,5127,5005,1,False
P1,1,5127,5132,2,False
P1,1,5127,5135,1,False
P1,1,5127,5274,0,False
P1,1,4999,4994,0,False
P1,1,4999,5231,0,False
P1,1,4999,5237,0,False
